NO.,?as,Interval,Vnit?ní teplota(°C),Vnit?ní vlhkost(%),Venkovní teplota(°C),Venkovní vlhkost(%),Relativní tlak vzduchu(hpa),Absolutní tlak vzduchu(hpa),Rychlost v?tru(m/s),Nárazy v?tru(m/s),Sm?r v?tru,Rosný bod(°C),WindChill(°C),Hodinový úhrn srážek(mm),Denní úhrn srážek(mm),Týdenní úhrn srážek(mm),M?sí?ní úhrn srážek(mm),Celkový úhrn srážek(mm),
1169, 06.02.2020 17:07:54,10, 20.5,47, 8.4,56, 1016.1, 969.3, 0.0, 0.0, S, 0.1, 8.4, 0.00, 0.30, 1.20, 1.20, 104.40,
1170, 06.02.2020 17:17:54,10, 20.5,47, 8.4,56, 1016.0, 969.2, 1.4, 3.7, S, 0.1, 8.4, 0.00, 0.30, 1.20, 1.20, 104.40,
1171, 06.02.2020 17:27:54,10, 20.5,47, 8.3,56, 1016.2, 969.4, 0.7, 1.7, S, 0.0, 8.3, 0.00, 0.30, 1.20, 1.20, 104.40,
1172, 06.02.2020 17:37:54,10, 20.4,47, 8.3,56, 1016.1, 969.3, 0.0, 0.0, S, 0.0, 8.3, 0.00, 0.30, 1.20, 1.20, 104.40,
1173, 06.02.2020 17:47:54,10, 20.4,48, 8.4,56, 1015.9, 969.1, 0.0, 0.0, S, 0.1, 8.4, 0.00, 0.30, 1.20, 1.20, 104.40,
1174, 06.02.2020 17:57:54,10, 20.4,48, 8.5,56, 1015.8, 969.0, 0.0, 0.0, S, 0.2, 8.5, 0.00, 0.30, 1.20, 1.20, 104.40,
1175, 06.02.2020 18:07:54,10, 20.4,48, 8.5,56, 1016.0, 969.2, 0.0, 0.0, S, 0.2, 8.5, 0.00, 0.30, 1.20, 1.20, 104.40,
1176, 06.02.2020 18:17:54,10, 20.4,48, 8.4,56, 1016.0, 969.2, 0.0, 1.7, S, 0.1, 8.4, 0.00, 0.30, 1.20, 1.20, 104.40,
1177, 06.02.2020 18:27:54,10, 20.4,48, 8.3,56, 1016.0, 969.2, 0.0, 0.0, S, 0.0, 8.3, 0.00, 0.30, 1.20, 1.20, 104.40,
1178, 06.02.2020 18:37:54,10, 20.4,48, 8.2,55, 1016.0, 969.2, 0.0, 0.0, S, -0.3, 8.2, 0.00, 0.30, 1.20, 1.20, 104.40,
1179, 06.02.2020 18:47:54,10, 20.4,48, 8.2,56, 1015.9, 969.1, 0.0, 0.0, S, -0.0, 8.2, 0.00, 0.30, 1.20, 1.20, 104.40,
1180, 06.02.2020 18:57:54,10, 20.3,48, 8.0,57, 1015.9, 969.1, 0.0, 0.0, S, 0.0, 8.0, 0.00, 0.30, 1.20, 1.20, 104.40,
1181, 06.02.2020 19:07:54,10, 20.3,48, 8.0,58, 1016.1, 969.3, 0.7, 3.1, S, 0.2, 8.0, 0.00, 0.30, 1.20, 1.20, 104.40,
1182, 06.02.2020 19:17:54,10, 20.3,48, 8.1,55, 1015.8, 969.0, 0.3, 1.7, S, -0.4, 8.1, 0.00, 0.30, 1.20, 1.20, 104.40,
1183, 06.02.2020 19:27:54,10, 20.3,48, 8.3,52, 1015.9, 969.1, 2.0, 4.8, S, -1.0, 7.1, 0.00, 0.30, 1.20, 1.20, 104.40,
1184, 06.02.2020 19:37:54,10, 20.3,48, 8.3,51, 1015.8, 969.0, 1.7, 3.1, S, -1.2, 8.3, 0.00, 0.30, 1.20, 1.20, 104.40,
1185, 06.02.2020 19:47:54,10, 20.3,48, 8.3,50, 1015.8, 969.0, 1.4, 2.4, S, -1.5, 8.3, 0.00, 0.30, 1.20, 1.20, 104.40,
1186, 06.02.2020 19:57:54,10, 20.2,48, 8.3,51, 1015.6, 968.8, 0.0, 0.0, S, -1.2, 8.3, 0.00, 0.30, 1.20, 1.20, 104.40,
1187, 06.02.2020 20:07:54,10, 20.2,48, 8.4,51, 1015.6, 968.8, 1.0, 2.4, S, -1.1, 8.4, 0.00, 0.30, 1.20, 1.20, 104.40,
1188, 06.02.2020 20:17:54,10, 20.2,48, 8.3,50, 1015.8, 969.0, 1.0, 2.4, S, -1.5, 8.3, 0.00, 0.30, 1.20, 1.20, 104.40,
1189, 06.02.2020 20:27:54,10, 20.2,48, 8.3,49, 1015.9, 969.1, 1.4, 4.4, S, -1.8, 8.3, 0.00, 0.30, 1.20, 1.20, 104.40,
1190, 06.02.2020 20:37:54,10, 20.2,47, 8.2,50, 1015.8, 969.0, 0.0, 1.4, S, -1.6, 8.2, 0.00, 0.30, 1.20, 1.20, 104.40,
1191, 06.02.2020 20:47:54,10, 20.2,47, 8.0,49, 1016.0, 969.2, 1.7, 3.1, S, -2.1, 8.0, 0.00, 0.30, 1.20, 1.20, 104.40,
1192, 06.02.2020 20:57:54,10, 20.2,47, 7.9,49, 1016.0, 969.2, 1.0, 3.1, S, -2.1, 7.9, 0.00, 0.30, 1.20, 1.20, 104.40,
1193, 06.02.2020 21:07:54,10, 20.2,47, 7.6,49, 1016.1, 969.3, 0.3, 1.7, S, -2.4, 7.6, 0.00, 0.30, 1.20, 1.20, 104.40,
1194, 06.02.2020 21:15:54,8, 20.2,48, 7.3,50, 1015.8, 969.0, 0.7, 2.7, S, -2.4, 7.3, 0.00, 0.30, 1.20, 1.20, 104.40,
1195, 06.02.2020 21:25:54,10, 20.3,43, -0.2,85, 1035.3, 988.5, 0.0, 0.7, SW, -2.4, -0.2, 0.00, 0.30, 1.20, 1.20, 104.40,
1196, 06.02.2020 21:35:54,10, 20.4,43, -0.1,85, 1035.3, 988.5, 0.7, 1.4, SW, -2.3, -0.1, 0.00, 0.30, 1.20, 1.20, 104.40,
1197, 06.02.2020 21:45:54,10, 20.4,43, 0.0,85, 1035.3, 988.5, 1.0, 2.0, SW, -2.2, 0.0, 0.00, 0.30, 1.20, 1.20, 104.40,
1198, 06.02.2020 21:55:54,10, 20.5,43, 0.2,85, 1035.3, 988.5, 1.0, 1.4, S, -2.0, 0.2, 0.00, 0.30, 1.20, 1.20, 104.40,
1199, 06.02.2020 22:05:54,10, 20.5,43, 0.3,85, 1035.3, 988.5, 0.0, 0.0, S, -1.9, 0.3, 0.00, 0.30, 1.20, 1.20, 104.40,
1200, 06.02.2020 22:15:54,10, 20.6,43, 0.5,84, 1035.2, 988.4, 1.0, 1.4, SE, -1.9, 0.5, 0.00, 0.30, 1.20, 1.20, 104.40,
1201, 06.02.2020 22:25:54,10, 20.6,43, 0.6,84, 1035.3, 988.5, 0.7, 1.4, SE, -1.8, 0.6, 0.00, 0.30, 1.20, 1.20, 104.40,
1202, 06.02.2020 22:35:54,10, 20.6,43, 0.8,84, 1035.0, 988.2, 0.7, 1.4, SE, -1.6, 0.8, 0.00, 0.30, 1.20, 1.20, 104.40,
1203, 06.02.2020 22:45:54,10, 20.6,43, 0.8,83, 1034.9, 988.1, 1.0, 1.7, N, -1.8, 0.8, 0.00, 0.30, 1.20, 1.20, 104.40,
1204, 06.02.2020 22:55:54,10, 20.6,43, 1.0,82, 1034.8, 988.0, 0.3, 1.0, N, -1.7, 1.0, 0.00, 0.30, 1.20, 1.20, 104.40,
1205, 06.02.2020 23:05:54,10, 20.7,42, 1.3,81, 1034.7, 987.9, 1.7, 2.4, NW, -1.6, 1.3, 0.00, 0.30, 1.20, 1.20, 104.40,
1206, 06.02.2020 23:15:54,10, 20.7,42, 1.3,78, 1034.7, 987.9, 1.0, 2.0, NW, -2.1, 1.3, 0.00, 0.30, 1.20, 1.20, 104.40,
1207, 06.02.2020 23:25:54,10, 20.7,42, 1.2,78, 1034.6, 987.8, 1.7, 2.7, NW, -2.2, 1.2, 0.00, 0.30, 1.20, 1.20, 104.40,
1208, 06.02.2020 23:35:54,10, 20.7,42, 1.1,77, 1034.5, 987.7, 1.0, 2.0, NW, -2.5, 1.1, 0.00, 0.30, 1.20, 1.20, 104.40,
1209, 06.02.2020 23:45:54,10, 20.7,42, 1.1,77, 1034.4, 987.6, 1.0, 2.0, NW, -2.5, 1.1, 0.00, 0.30, 1.20, 1.20, 104.40,
1210, 06.02.2020 23:55:54,10, 20.7,42, 1.1,77, 1034.2, 987.4, 1.4, 2.0, NW, -2.5, 1.1, 0.00, 0.30, 1.20, 1.20, 104.40,
1211, 07.02.2020 0:05:54,10, 20.7,42, 1.5,75, 1034.2, 987.4, 0.3, 1.4, NW, -2.4, 1.5, 0.00, 0.00, 1.20, 1.20, 104.40,
1212, 07.02.2020 0:15:54,10, 20.8,42, 1.7,75, 1034.0, 987.2, 0.7, 1.4, W, -2.3, 1.7, 0.00, 0.00, 1.20, 1.20, 104.40,
1213, 07.02.2020 0:25:54,10, 20.8,42, 1.8,75, 1033.9, 987.1, 0.3, 1.0, W, -2.2, 1.8, 0.00, 0.00, 1.20, 1.20, 104.40,
1214, 07.02.2020 0:35:54,10, 20.8,42, 2.0,74, 1033.8, 987.0, 0.7, 1.4, W, -2.1, 2.0, 0.00, 0.00, 1.20, 1.20, 104.40,
1215, 07.02.2020 0:45:54,10, 20.8,42, 2.0,74, 1033.7, 986.9, 1.4, 2.0, W, -2.1, 2.0, 0.00, 0.00, 1.20, 1.20, 104.40,
1216, 07.02.2020 0:55:54,10, 20.9,42, 2.2,74, 1033.4, 986.6, 1.0, 1.7, NW, -2.0, 2.2, 0.00, 0.00, 1.20, 1.20, 104.40,
1217, 07.02.2020 1:05:54,10, 20.9,42, 2.3,74, 1033.3, 986.5, 1.0, 2.0, NW, -1.9, 2.3, 0.00, 0.00, 1.20, 1.20, 104.40,
1218, 07.02.2020 1:15:54,10, 20.9,42, 2.5,73, 1033.2, 986.4, 0.7, 1.4, NW, -1.8, 2.5, 0.00, 0.00, 1.20, 1.20, 104.40,
1219, 07.02.2020 1:25:54,10, 20.9,42, 2.7,72, 1033.1, 986.3, 1.4, 2.7, NW, -1.8, 2.7, 0.00, 0.00, 1.20, 1.20, 104.40,
1220, 07.02.2020 1:35:54,10, 20.9,42, 2.8,73, 1032.7, 985.9, 0.3, 1.4, NW, -1.6, 2.8, 0.00, 0.00, 1.20, 1.20, 104.40,
1221, 07.02.2020 1:45:54,10, 20.9,42, 2.9,72, 1032.7, 985.9, 0.0, 0.7, NW, -1.6, 2.9, 0.00, 0.00, 1.20, 1.20, 104.40,
1222, 07.02.2020 1:55:54,10, 21.0,42, 3.0,71, 1032.6, 985.8, 0.7, 1.4, NW, -1.7, 3.0, 0.00, 0.00, 1.20, 1.20, 104.40,
1223, 07.02.2020 2:05:54,10, 21.0,41, 3.0,71, 1032.5, 985.7, 0.0, 0.0, NW, -1.7, 3.0, 0.00, 0.00, 1.20, 1.20, 104.40,
1224, 07.02.2020 2:15:54,10, 21.0,41, 3.0,71, 1032.4, 985.6, 0.0, 0.0, NW, -1.7, 3.0, 0.00, 0.00, 1.20, 1.20, 104.40,
1225, 07.02.2020 2:25:54,10, 21.0,42, 3.0,71, 1032.3, 985.5, 0.0, 0.0, W, -1.7, 3.0, 0.00, 0.00, 1.20, 1.20, 104.40,
1226, 07.02.2020 2:35:54,10, 21.0,42, 3.0,71, 1032.1, 985.3, 0.0, 0.0, W, -1.7, 3.0, 0.00, 0.00, 1.20, 1.20, 104.40,
1227, 07.02.2020 2:45:54,10, 21.1,42, 3.0,71, 1032.1, 985.3, 0.0, 0.0, SW, -1.7, 3.0, 0.00, 0.00, 1.20, 1.20, 104.40,
1228, 07.02.2020 2:55:54,10, 21.1,41, 2.9,71, 1032.2, 985.4, 0.0, 0.0, SW, -1.8, 2.9, 0.00, 0.00, 1.20, 1.20, 104.40,
1229, 07.02.2020 3:05:54,10, 21.2,41, 2.8,71, 1032.2, 985.4, 0.0, 0.0, SW, -1.9, 2.8, 0.00, 0.00, 1.20, 1.20, 104.40,
1230, 07.02.2020 3:15:54,10, 21.2,42, 2.6,72, 1032.3, 985.5, 0.0, 0.0, SW, -1.9, 2.6, 0.00, 0.00, 1.20, 1.20, 104.40,
1231, 07.02.2020 3:25:54,10, 21.2,41, 2.4,72, 1032.3, 985.5, 0.0, 0.0, SW, -2.1, 2.4, 0.00, 0.00, 1.20, 1.20, 104.40,
1232, 07.02.2020 3:35:54,10, 21.2,41, 1.9,72, 1032.1, 985.3, 0.0, 0.0, SW, -2.6, 1.9, 0.00, 0.00, 1.20, 1.20, 104.40,
1233, 07.02.2020 3:45:54,10, 21.2,41, 1.5,72, 1032.1, 985.3, 0.0, 0.0, SW, -3.0, 1.5, 0.00, 0.00, 1.20, 1.20, 104.40,
1234, 07.02.2020 3:55:54,10, 21.3,41, 1.0,73, 1031.9, 985.1, 0.0, 0.0, SW, -3.3, 1.0, 0.00, 0.00, 1.20, 1.20, 104.40,
1235, 07.02.2020 4:05:54,10, 21.3,41, 0.6,73, 1032.0, 985.2, 0.0, 0.0, SW, -3.7, 0.6, 0.00, 0.00, 1.20, 1.20, 104.40,
1236, 07.02.2020 4:15:54,10, 21.3,41, 0.3,74, 1031.8, 985.0, 0.0, 0.0, SW, -3.8, 0.3, 0.00, 0.00, 1.20, 1.20, 104.40,
1237, 07.02.2020 4:25:54,10, 21.3,41, 0.0,74, 1031.7, 984.9, 0.0, 0.0, SW, -4.1, 0.0, 0.00, 0.00, 1.20, 1.20, 104.40,
1238, 07.02.2020 4:35:54,10, 21.3,41, -0.3,75, 1031.8, 985.0, 0.0, 0.0, SW, -4.2, -0.3, 0.00, 0.00, 1.20, 1.20, 104.40,
1239, 07.02.2020 4:45:54,10, 21.4,41, -0.6,76, 1031.6, 984.8, 0.0, 0.0, SW, -4.3, -0.6, 0.00, 0.00, 1.20, 1.20, 104.40,
1240, 07.02.2020 4:55:54,10, 21.4,41, -0.8,76, 1031.6, 984.8, 0.0, 0.0, SW, -4.5, -0.8, 0.00, 0.00, 1.20, 1.20, 104.40,
1241, 07.02.2020 5:05:54,10, 21.4,41, -1.1,77, 1031.6, 984.8, 0.0, 0.0, SW, -4.6, -1.1, 0.00, 0.00, 1.20, 1.20, 104.40,
1242, 07.02.2020 5:15:54,10, 21.4,41, -1.3,77, 1031.5, 984.7, 0.0, 0.0, SW, -4.8, -1.3, 0.00, 0.00, 1.20, 1.20, 104.40,
1243, 07.02.2020 5:25:54,10, 21.3,41, -1.5,78, 1031.4, 984.6, 0.0, 0.0, S, -4.8, -1.5, 0.00, 0.00, 1.20, 1.20, 104.40,
1244, 07.02.2020 5:35:54,10, 21.3,40, -1.6,79, 1031.3, 984.5, 0.0, 0.0, S, -4.8, -1.6, 0.00, 0.00, 1.20, 1.20, 104.40,
1245, 07.02.2020 5:45:54,10, 21.2,41, -1.7,79, 1031.0, 984.2, 0.0, 0.0, S, -4.9, -1.7, 0.00, 0.00, 1.20, 1.20, 104.40,
1246, 07.02.2020 5:55:54,10, 21.1,41, -1.9,80, 1030.9, 984.1, 0.0, 0.0, S, -4.9, -1.9, 0.00, 0.00, 1.20, 1.20, 104.40,
1247, 07.02.2020 6:05:54,10, 21.1,41, -2.1,80, 1031.0, 984.2, 0.0, 0.0, S, -5.1, -2.1, 0.00, 0.00, 1.20, 1.20, 104.40,
1248, 07.02.2020 6:15:54,10, 21.0,41, -2.3,80, 1031.2, 984.4, 0.0, 0.0, S, -5.3, -2.3, 0.00, 0.00, 1.20, 1.20, 104.40,
1249, 07.02.2020 6:25:54,10, 21.0,42, -2.5,80, 1031.2, 984.4, 0.0, 0.0, S, -5.5, -2.5, 0.00, 0.00, 1.20, 1.20, 104.40,
1250, 07.02.2020 6:35:54,10, 20.9,42, -2.7,81, 1031.1, 984.3, 0.0, 0.0, S, -5.5, -2.7, 0.00, 0.00, 1.20, 1.20, 104.40,
1251, 07.02.2020 6:45:54,10, 20.9,42, -2.8,81, 1031.3, 984.5, 0.0, 0.0, S, -5.6, -2.8, 0.00, 0.00, 1.20, 1.20, 104.40,
1252, 07.02.2020 6:55:54,10, 20.9,42, -3.0,81, 1031.2, 984.4, 0.0, 0.0, S, -5.8, -3.0, 0.00, 0.00, 1.20, 1.20, 104.40,
1253, 07.02.2020 7:05:54,10, 20.8,42, -3.0,82, 1031.3, 984.5, 0.0, 0.0, S, -5.6, -3.0, 0.00, 0.00, 1.20, 1.20, 104.40,
1254, 07.02.2020 7:15:54,10, 20.8,42, -3.0,82, 1031.2, 984.4, 0.0, 0.0, S, -5.6, -3.0, 0.00, 0.00, 1.20, 1.20, 104.40,
1255, 07.02.2020 7:25:54,10, 20.8,42, -3.1,82, 1031.1, 984.3, 0.0, 0.0, S, -5.7, -3.1, 0.00, 0.00, 1.20, 1.20, 104.40,
1256, 07.02.2020 7:35:54,10, 20.7,42, -3.2,83, 1030.9, 984.1, 0.0, 0.0, S, -5.7, -3.2, 0.00, 0.00, 1.20, 1.20, 104.40,
1257, 07.02.2020 7:45:54,10, 20.7,42, -3.4,83, 1030.9, 984.1, 0.0, 0.0, S, -5.9, -3.4, 0.00, 0.00, 1.20, 1.20, 104.40,
1258, 07.02.2020 7:55:54,10, 20.7,42, -3.4,83, 1031.0, 984.2, 0.0, 0.0, S, -5.9, -3.4, 0.00, 0.00, 1.20, 1.20, 104.40,
1259, 07.02.2020 8:05:54,10, 20.7,42, -3.3,84, 1030.8, 984.0, 0.0, 0.0, S, -5.6, -3.3, 0.00, 0.00, 1.20, 1.20, 104.40,
1260, 07.02.2020 8:15:54,10, 20.6,42, -3.1,84, 1030.8, 984.0, 0.0, 0.0, S, -5.4, -3.1, 0.00, 0.00, 1.20, 1.20, 104.40,
1261, 07.02.2020 8:25:54,10, 20.6,42, -3.0,84, 1030.8, 984.0, 0.0, 0.0, S, -5.3, -3.0, 0.00, 0.00, 1.20, 1.20, 104.40,
1262, 07.02.2020 8:35:54,10, 20.6,42, -2.8,85, 1030.9, 984.1, 0.0, 0.0, S, -5.0, -2.8, 0.00, 0.00, 1.20, 1.20, 104.40,
1263, 07.02.2020 8:45:54,10, 20.6,42, -2.6,85, 1030.7, 983.9, 0.0, 0.0, S, -4.8, -2.6, 0.00, 0.00, 1.20, 1.20, 104.40,
1264, 07.02.2020 8:55:54,10, 20.6,43, -2.5,86, 1030.6, 983.8, 0.0, 0.0, S, -4.5, -2.5, 0.00, 0.00, 1.20, 1.20, 104.40,
1265, 07.02.2020 9:05:54,10, 20.6,43, -2.4,86, 1030.6, 983.8, 0.0, 0.0, E, -4.4, -2.4, 0.00, 0.00, 1.20, 1.20, 104.40,
1266, 07.02.2020 9:15:54,10, 20.6,43, -2.4,86, 1030.5, 983.7, 0.0, 0.0, E, -4.4, -2.4, 0.00, 0.00, 1.20, 1.20, 104.40,
1267, 07.02.2020 9:25:54,10, 20.6,43, -2.3,86, 1030.3, 983.5, 0.0, 0.0, E, -4.3, -2.3, 0.00, 0.00, 1.20, 1.20, 104.40,
1268, 07.02.2020 9:35:54,10, 20.6,44, -2.2,86, 1030.2, 983.4, 0.0, 0.0, E, -4.2, -2.2, 0.00, 0.00, 1.20, 1.20, 104.40,
1269, 07.02.2020 9:45:54,10, 20.6,44, -2.1,87, 1030.3, 983.5, 0.0, 0.0, E, -4.0, -2.1, 0.00, 0.00, 1.20, 1.20, 104.40,
1270, 07.02.2020 9:55:54,10, 20.6,44, -2.1,87, 1030.1, 983.3, 0.0, 0.0, E, -4.0, -2.1, 0.00, 0.00, 1.20, 1.20, 104.40,
1271, 07.02.2020 10:05:54,10, 20.6,44, -2.0,87, 1030.0, 983.2, 0.0, 0.0, E, -3.9, -2.0, 0.00, 0.00, 1.20, 1.20, 104.40,
1272, 07.02.2020 10:15:54,10, 20.6,44, -1.9,87, 1030.0, 983.2, 0.0, 0.0, E, -3.8, -1.9, 0.00, 0.00, 1.20, 1.20, 104.40,
1273, 07.02.2020 10:25:54,10, 20.6,44, -1.8,87, 1029.9, 983.1, 0.0, 0.0, E, -3.7, -1.8, 0.00, 0.00, 1.20, 1.20, 104.40,
1274, 07.02.2020 10:35:54,10, 20.6,43, -1.6,88, 1029.9, 983.1, 0.0, 0.0, E, -3.3, -1.6, 0.00, 0.00, 1.20, 1.20, 104.40,
1275, 07.02.2020 10:45:54,10, 20.6,43, -1.6,88, 1029.8, 983.0, 0.0, 0.0, E, -3.3, -1.6, 0.00, 0.00, 1.20, 1.20, 104.40,
1276, 07.02.2020 10:55:54,10, 20.6,43, -1.6,88, 1029.6, 982.8, 0.0, 0.0, E, -3.3, -1.6, 0.00, 0.00, 1.20, 1.20, 104.40,
1277, 07.02.2020 11:05:54,10, 20.6,43, -1.6,88, 1029.5, 982.7, 0.0, 0.0, E, -3.3, -1.6, 0.00, 0.00, 1.20, 1.20, 104.40,
1278, 07.02.2020 11:15:54,10, 20.6,43, -1.5,88, 1029.4, 982.6, 0.0, 0.0, E, -3.2, -1.5, 0.00, 0.00, 1.20, 1.20, 104.40,
1279, 07.02.2020 11:25:54,10, 20.6,43, -1.5,88, 1029.5, 982.7, 0.0, 0.0, E, -3.2, -1.5, 0.00, 0.00, 1.20, 1.20, 104.40,
1280, 07.02.2020 11:35:54,10, 20.5,43, -1.5,88, 1029.4, 982.6, 0.0, 0.0, E, -3.2, -1.5, 0.00, 0.00, 1.20, 1.20, 104.40,
1281, 07.02.2020 11:45:54,10, 20.5,42, -1.4,88, 1029.1, 982.3, 0.0, 0.0, E, -3.1, -1.4, 0.00, 0.00, 1.20, 1.20, 104.40,
1282, 07.02.2020 11:55:54,10, 20.5,42, -1.4,88, 1028.9, 982.1, 0.0, 0.0, E, -3.1, -1.4, 0.00, 0.00, 1.20, 1.20, 104.40,
1283, 07.02.2020 12:05:54,10, 20.5,42, -1.3,89, 1028.8, 982.0, 0.0, 0.0, E, -2.9, -1.3, 0.00, 0.00, 1.20, 1.20, 104.40,
1284, 07.02.2020 12:15:54,10, 20.5,42, -1.3,89, 1028.5, 981.7, 0.0, 0.0, E, -2.9, -1.3, 0.00, 0.00, 1.20, 1.20, 104.40,
1285, 07.02.2020 12:25:54,10, 20.5,42, -1.3,89, 1028.4, 981.6, 0.0, 0.0, E, -2.9, -1.3, 0.00, 0.00, 1.20, 1.20, 104.40,
1286, 07.02.2020 12:35:54,10, 20.5,42, -1.2,89, 1028.1, 981.3, 0.0, 0.0, E, -2.8, -1.2, 0.00, 0.00, 1.20, 1.20, 104.40,
1287, 07.02.2020 12:45:54,10, 20.4,42, -1.2,89, 1028.1, 981.3, 0.0, 0.0, E, -2.8, -1.2, 0.00, 0.00, 1.20, 1.20, 104.40,
1288, 07.02.2020 12:55:54,10, 20.4,42, -1.2,89, 1027.9, 981.1, 0.0, 0.0, E, -2.8, -1.2, 0.00, 0.00, 1.20, 1.20, 104.40,
1289, 07.02.2020 13:05:54,10, 20.4,42, -1.2,89, 1027.7, 980.9, 0.0, 0.0, E, -2.8, -1.2, 0.00, 0.00, 1.20, 1.20, 104.40,
1290, 07.02.2020 13:15:54,10, 20.4,42, -1.2,89, 1027.6, 980.8, 0.0, 0.0, E, -2.8, -1.2, 0.00, 0.00, 1.20, 1.20, 104.40,
1291, 07.02.2020 13:25:54,10, 20.4,42, -1.2,89, 1027.5, 980.7, 0.0, 0.0, E, -2.8, -1.2, 0.00, 0.00, 1.20, 1.20, 104.40,
1292, 07.02.2020 13:35:54,10, 20.3,42, -1.3,89, 1027.5, 980.7, 0.0, 0.0, E, -2.9, -1.3, 0.00, 0.00, 1.20, 1.20, 104.40,
1293, 07.02.2020 13:45:54,10, 20.3,42, -1.3,89, 1027.5, 980.7, 1.4, 2.4, S, -2.9, -1.3, 0.00, 0.00, 1.20, 1.20, 104.40,
1294, 07.02.2020 13:55:54,10, 20.3,42, -1.4,88, 1027.6, 980.8, 1.0, 1.7, S, -3.1, -1.4, 0.00, 0.00, 1.20, 1.20, 104.40,
1295, 07.02.2020 14:05:54,10, 20.3,42, -1.4,88, 1027.5, 980.7, 0.0, 0.0, S, -3.1, -1.4, 0.00, 0.00, 1.20, 1.20, 104.40,
1296, 07.02.2020 14:15:54,10, 20.2,42, -1.5,88, 1027.6, 980.8, 0.0, 1.4, W, -3.2, -1.5, 0.00, 0.00, 1.20, 1.20, 104.40,
1297, 07.02.2020 14:25:54,10, 20.2,42, -1.6,88, 1027.3, 980.5, 0.3, 2.0, S, -3.3, -1.6, 0.00, 0.00, 1.20, 1.20, 104.40,
1298, 07.02.2020 14:35:54,10, 20.2,42, -1.5,88, 1027.1, 980.3, 0.0, 0.0, S, -3.2, -1.5, 0.00, 0.00, 1.20, 1.20, 104.40,
1299, 07.02.2020 14:45:54,10, 20.2,41, -1.7,88, 1027.2, 980.4, 1.0, 2.4, SW, -3.4, -1.7, 0.00, 0.00, 1.20, 1.20, 104.40,
1300, 07.02.2020 14:55:54,10, 20.2,41, -1.7,88, 1027.1, 980.3, 0.7, 2.0, S, -3.4, -1.7, 0.00, 0.00, 1.20, 1.20, 104.40,
1301, 07.02.2020 15:05:54,10, 20.1,41, -1.7,89, 1026.9, 980.1, 0.0, 0.0, SE, -3.3, -1.7, 0.00, 0.00, 1.20, 1.20, 104.40,
1302, 07.02.2020 15:15:54,10, 20.1,41, -1.7,89, 1026.7, 979.9, 0.0, 0.0, S, -3.3, -1.7, 0.00, 0.00, 1.20, 1.20, 104.40,
1303, 07.02.2020 15:25:54,10, 20.1,41, -1.8,89, 1026.5, 979.7, 0.0, 0.0, S, -3.4, -1.8, 0.00, 0.00, 1.20, 1.20, 104.40,
1304, 07.02.2020 15:35:54,10, 20.1,41, -1.8,89, 1026.4, 979.6, 0.0, 0.0, S, -3.4, -1.8, 0.00, 0.00, 1.20, 1.20, 104.40,
1305, 07.02.2020 15:45:54,10, 20.1,41, -1.8,89, 1026.2, 979.4, 0.3, 1.4, S, -3.4, -1.8, 0.00, 0.00, 1.20, 1.20, 104.40,
1306, 07.02.2020 15:55:54,10, 20.0,41, -1.9,89, 1026.1, 979.3, 0.0, 0.3, S, -3.5, -1.9, 0.00, 0.00, 1.20, 1.20, 104.40,
1307, 07.02.2020 16:05:54,10, 20.0,41, -1.9,89, 1025.9, 979.1, 1.4, 2.4, S, -3.5, -1.9, 0.00, 0.00, 1.20, 1.20, 104.40,
1308, 07.02.2020 16:15:54,10, 20.0,41, -2.0,89, 1025.9, 979.1, 1.0, 1.7, S, -3.6, -2.0, 0.00, 0.00, 1.20, 1.20, 104.40,
1309, 07.02.2020 16:25:54,10, 20.0,41, -2.0,90, 1025.7, 978.9, 1.4, 2.0, S, -3.4, -2.0, 0.00, 0.00, 1.20, 1.20, 104.40,
1310, 07.02.2020 16:35:54,10, 20.0,41, -2.0,90, 1025.5, 978.7, 1.0, 2.0, S, -3.4, -2.0, 0.00, 0.00, 1.20, 1.20, 104.40,
1311, 07.02.2020 16:45:54,10, 19.9,41, -2.1,90, 1025.5, 978.7, 1.0, 1.4, S, -3.5, -2.1, 0.00, 0.00, 1.20, 1.20, 104.40,
1312, 07.02.2020 16:55:54,10, 19.9,41, -2.1,90, 1025.3, 978.5, 0.0, 0.3, S, -3.5, -2.1, 0.00, 0.00, 1.20, 1.20, 104.40,
1313, 07.02.2020 17:05:54,10, 19.9,41, -2.1,90, 1025.1, 978.3, 1.0, 1.7, S, -3.5, -2.1, 0.00, 0.00, 1.20, 1.20, 104.40,
1314, 07.02.2020 17:15:54,10, 19.9,41, -2.1,90, 1025.0, 978.2, 0.3, 1.0, S, -3.5, -2.1, 0.00, 0.00, 1.20, 1.20, 104.40,
1315, 07.02.2020 17:25:54,10, 19.9,41, -2.1,90, 1024.9, 978.1, 1.0, 1.7, S, -3.5, -2.1, 0.00, 0.00, 1.20, 1.20, 104.40,
1316, 07.02.2020 17:35:54,10, 20.0,41, -2.2,90, 1025.0, 978.2, 0.7, 1.7, SW, -3.6, -2.2, 0.00, 0.00, 1.20, 1.20, 104.40,
1317, 07.02.2020 17:45:54,10, 20.0,41, -2.4,90, 1024.8, 978.0, 0.7, 1.7, W, -3.8, -2.4, 0.00, 0.00, 1.20, 1.20, 104.40,
