NO.,?as,Interval,Vnit?ní teplota(°C),Vnit?ní vlhkost(%),Venkovní teplota(°C),Venkovní vlhkost(%),Relativní tlak vzduchu(hpa),Absolutní tlak vzduchu(hpa),Rychlost v?tru(m/s),Nárazy v?tru(m/s),Sm?r v?tru,Rosný bod(°C),WindChill(°C),Hodinový úhrn srážek(mm),Denní úhrn srážek(mm),Týdenní úhrn srážek(mm),M?sí?ní úhrn srážek(mm),Celkový úhrn srážek(mm),
1701, 12.04.2020 11:27:29,10, 21.0,46, 10.0,26, 1011.1, 964.3, 0.0, 0.0, E, -8.6, 10.0, 0.00, 0.00, 0.00, 4.80, 12.60,
1702, 12.04.2020 11:37:29,10, 21.0,47, 9.2,29, 1011.1, 964.3, 0.0, 0.0, E, -7.9, 9.2, 0.00, 0.00, 0.00, 4.80, 12.60,
1703, 12.04.2020 11:47:29,10, 21.1,47, 8.4,32, 1011.4, 964.6, 0.0, 0.0, E, -7.3, 8.4, 0.00, 0.00, 0.00, 4.80, 12.60,
1704, 12.04.2020 11:57:29,10, 21.1,48, 8.0,32, 1011.4, 964.6, 0.0, 0.0, E, -7.7, 8.0, 0.00, 0.00, 0.00, 4.80, 12.60,
1705, 12.04.2020 12:07:29,10, 21.1,48, 7.8,34, 1011.5, 964.7, 0.0, 0.0, NE, -7.1, 7.8, 0.00, 0.00, 0.00, 4.80, 12.60,
1706, 12.04.2020 12:17:29,10, 21.1,48, 7.7,34, 1011.7, 964.9, 0.0, 0.0, NE, -7.2, 7.7, 0.00, 0.00, 0.00, 4.80, 12.60,
1707, 12.04.2020 12:27:29,10, 21.1,48, 7.6,35, 1011.7, 964.9, 0.0, 0.0, NE, -6.9, 7.6, 0.00, 0.00, 0.00, 4.80, 12.60,
1708, 12.04.2020 12:37:29,10, 21.1,48, 7.8,35, 1012.0, 965.2, 0.0, 0.0, NW, -6.7, 7.8, 0.00, 0.00, 0.00, 4.80, 12.60,
1709, 12.04.2020 12:47:29,10, 21.1,47, 8.0,35, 1012.1, 965.3, 0.0, 0.0, N, -6.5, 8.0, 0.00, 0.00, 0.00, 4.80, 12.60,
1710, 12.04.2020 12:57:29,10, 21.1,47, 8.1,34, 1012.1, 965.3, 0.0, 0.0, NE, -6.8, 8.1, 0.00, 0.00, 0.00, 4.80, 12.60,
1711, 12.04.2020 13:07:29,10, 21.1,47, 8.2,34, 1012.2, 965.4, 0.0, 1.4, S, -6.7, 8.2, 0.00, 0.00, 0.00, 4.80, 12.60,
1712, 12.04.2020 13:17:29,10, 21.1,47, 8.4,34, 1012.2, 965.4, 1.0, 2.4, S, -6.6, 8.4, 0.00, 0.00, 0.00, 4.80, 12.60,
1713, 12.04.2020 13:27:29,10, 21.0,47, 8.4,33, 1012.2, 965.4, 0.0, 0.0, S, -6.9, 8.4, 0.00, 0.00, 0.00, 4.80, 12.60,
1714, 12.04.2020 13:37:29,10, 21.0,47, 8.3,33, 1012.3, 965.5, 0.0, 0.0, S, -7.0, 8.3, 0.00, 0.00, 0.00, 4.80, 12.60,
1715, 12.04.2020 13:47:29,10, 21.0,47, 8.2,33, 1012.4, 965.6, 0.0, 0.3, SW, -7.1, 8.2, 0.00, 0.00, 0.00, 4.80, 12.60,
1716, 12.04.2020 13:57:29,10, 21.0,47, 7.8,34, 1012.5, 965.7, 0.0, 0.0, SW, -7.1, 7.8, 0.00, 0.00, 0.00, 4.80, 12.60,
1717, 12.04.2020 14:07:29,10, 21.0,47, 7.5,34, 1012.6, 965.8, 0.0, 0.0, SW, -7.3, 7.5, 0.00, 0.00, 0.00, 4.80, 12.60,
1718, 12.04.2020 14:17:29,10, 21.0,46, 7.4,35, 1012.6, 965.8, 0.0, 0.0, SW, -7.1, 7.4, 0.00, 0.00, 0.00, 4.80, 12.60,
1719, 12.04.2020 14:27:29,10, 21.0,46, 7.3,35, 1012.5, 965.7, 0.0, 0.0, SW, -7.2, 7.3, 0.00, 0.00, 0.00, 4.80, 12.60,
1720, 12.04.2020 14:37:29,10, 20.9,46, 6.9,35, 1012.6, 965.8, 0.0, 0.0, SW, -7.5, 6.9, 0.00, 0.00, 0.00, 4.80, 12.60,
1721, 12.04.2020 14:47:29,10, 20.9,46, 6.7,36, 1012.8, 966.0, 0.0, 0.0, SW, -7.3, 6.7, 0.00, 0.00, 0.00, 4.80, 12.60,
1722, 12.04.2020 14:57:29,10, 20.9,46, 6.4,36, 1012.8, 966.0, 0.0, 0.0, SW, -7.6, 6.4, 0.00, 0.00, 0.00, 4.80, 12.60,
1723, 12.04.2020 15:07:29,10, 20.9,46, 6.0,37, 1013.2, 966.4, 0.0, 0.0, SW, -7.6, 6.0, 0.00, 0.00, 0.00, 4.80, 12.60,
1724, 12.04.2020 15:17:29,10, 20.9,45, 5.5,39, 1013.1, 966.3, 0.0, 0.0, SW, -7.4, 5.5, 0.00, 0.00, 0.00, 4.80, 12.60,
1725, 12.04.2020 15:27:29,10, 20.9,45, 5.1,41, 1013.3, 966.5, 0.0, 0.0, SW, -7.1, 5.1, 0.00, 0.00, 0.00, 4.80, 12.60,
1726, 12.04.2020 15:37:29,10, 20.9,45, 4.7,42, 1013.4, 966.6, 0.0, 0.0, SW, -7.1, 4.7, 0.00, 0.00, 0.00, 4.80, 12.60,
1727, 12.04.2020 15:47:29,10, 20.8,45, 4.2,43, 1013.5, 966.7, 0.0, 0.0, SW, -7.3, 4.2, 0.00, 0.00, 0.00, 4.80, 12.60,
1728, 12.04.2020 15:57:29,10, 20.8,45, 3.7,43, 1013.6, 966.8, 0.0, 0.0, SW, -7.7, 3.7, 0.00, 0.00, 0.00, 4.80, 12.60,
1729, 12.04.2020 16:07:29,10, 20.8,45, 3.0,45, 1013.7, 966.9, 0.0, 0.0, SW, -7.8, 3.0, 0.00, 0.00, 0.00, 4.80, 12.60,
1730, 12.04.2020 16:17:29,10, 20.8,45, 2.6,47, 1013.6, 966.8, 0.0, 0.0, SW, -7.6, 2.6, 0.00, 0.00, 0.00, 4.80, 12.60,
1731, 12.04.2020 16:27:29,10, 20.8,45, 2.3,48, 1013.6, 966.8, 0.0, 0.0, SW, -7.6, 2.3, 0.00, 0.00, 0.00, 4.80, 12.60,
1732, 12.04.2020 16:37:29,10, 20.7,44, 2.1,48, 1013.6, 966.8, 0.0, 0.0, SW, -7.8, 2.1, 0.00, 0.00, 0.00, 4.80, 12.60,
1733, 12.04.2020 16:47:29,10, 20.7,45, 1.9,49, 1013.9, 967.1, 0.0, 0.0, SW, -7.7, 1.9, 0.00, 0.00, 0.00, 4.80, 12.60,
1734, 12.04.2020 16:57:29,10, 20.7,45, 1.6,49, 1013.9, 967.1, 0.0, 0.0, SW, -8.0, 1.6, 0.00, 0.00, 0.00, 4.80, 12.60,
1735, 12.04.2020 17:07:29,10, 20.7,44, 1.3,51, 1013.9, 967.1, 0.0, 0.0, SW, -7.7, 1.3, 0.00, 0.00, 0.00, 4.80, 12.60,
1736, 12.04.2020 17:17:29,10, 20.7,44, 1.0,51, 1013.9, 967.1, 0.0, 0.0, SW, -8.0, 1.0, 0.00, 0.00, 0.00, 4.80, 12.60,
1737, 12.04.2020 17:27:29,10, 20.7,44, 0.7,53, 1013.8, 967.0, 0.0, 0.0, SW, -7.8, 0.7, 0.00, 0.00, 0.00, 4.80, 12.60,
1738, 12.04.2020 17:37:29,10, 20.6,44, 0.4,54, 1013.8, 967.0, 0.0, 0.0, SW, -7.8, 0.4, 0.00, 0.00, 0.00, 4.80, 12.60,
1739, 12.04.2020 17:47:29,10, 20.6,44, 0.2,54, 1013.8, 967.0, 0.0, 0.0, SW, -8.0, 0.2, 0.00, 0.00, 0.00, 4.80, 12.60,
1740, 12.04.2020 17:57:29,10, 20.6,44, 0.0,55, 1013.7, 966.9, 0.0, 0.0, SW, -8.0, 0.0, 0.00, 0.00, 0.00, 4.80, 12.60,
1741, 12.04.2020 18:07:29,10, 20.6,43, -0.3,56, 1013.6, 966.8, 0.0, 0.0, SW, -8.0, -0.3, 0.00, 0.00, 0.00, 4.80, 12.60,
1742, 12.04.2020 18:17:29,10, 20.6,44, -0.4,56, 1013.7, 966.9, 0.0, 0.0, SW, -8.1, -0.4, 0.00, 0.00, 0.00, 4.80, 12.60,
1743, 12.04.2020 18:27:29,10, 20.5,43, -0.7,59, 1013.8, 967.0, 0.0, 0.0, SW, -7.7, -0.7, 0.00, 0.00, 0.00, 4.80, 12.60,
1744, 12.04.2020 18:37:29,10, 20.5,43, -0.7,59, 1013.8, 967.0, 0.0, 0.0, SW, -7.7, -0.7, 0.00, 0.00, 0.00, 4.80, 12.60,
1745, 12.04.2020 18:47:29,10, 20.5,43, -1.0,60, 1013.8, 967.0, 0.0, 0.0, SW, -7.8, -1.0, 0.00, 0.00, 0.00, 4.80, 12.60,
1746, 12.04.2020 18:57:29,10, 20.5,43, -1.1,59, 1013.9, 967.1, 0.0, 0.0, SW, -8.1, -1.1, 0.00, 0.00, 0.00, 4.80, 12.60,
1747, 12.04.2020 19:07:29,10, 20.5,43, -1.2,60, 1013.8, 967.0, 0.0, 0.0, SW, -8.0, -1.2, 0.00, 0.00, 0.00, 4.80, 12.60,
1748, 12.04.2020 19:17:29,10, 20.5,43, -1.3,60, 1013.9, 967.1, 0.0, 0.0, SW, -8.1, -1.3, 0.00, 0.00, 0.00, 4.80, 12.60,
1749, 12.04.2020 19:27:29,10, 20.4,43, -1.3,62, 1013.7, 966.9, 0.0, 0.0, SW, -7.6, -1.3, 0.00, 0.00, 0.00, 4.80, 12.60,
1750, 12.04.2020 19:37:29,10, 20.4,43, -1.4,61, 1013.7, 966.9, 0.0, 0.0, SW, -8.0, -1.4, 0.00, 0.00, 0.00, 4.80, 12.60,
1751, 12.04.2020 19:47:29,10, 20.4,42, -1.7,61, 1013.8, 967.0, 0.0, 0.0, SW, -8.2, -1.7, 0.00, 0.00, 0.00, 4.80, 12.60,
1752, 12.04.2020 19:57:29,10, 20.4,43, -1.8,61, 1013.9, 967.1, 0.0, 0.0, SW, -8.3, -1.8, 0.00, 0.00, 0.00, 4.80, 12.60,
1753, 12.04.2020 20:07:29,10, 20.4,43, -2.1,61, 1013.9, 967.1, 0.0, 0.0, SW, -8.6, -2.1, 0.00, 0.00, 0.00, 4.80, 12.60,
1754, 12.04.2020 20:17:29,10, 20.4,42, -2.2,62, 1014.1, 967.3, 0.0, 0.0, SW, -8.5, -2.2, 0.00, 0.00, 0.00, 4.80, 12.60,
1755, 12.04.2020 20:27:29,10, 20.3,42, -2.3,62, 1014.1, 967.3, 0.0, 0.0, SW, -8.6, -2.3, 0.00, 0.00, 0.00, 4.80, 12.60,
1756, 12.04.2020 20:37:29,10, 20.3,42, -2.3,62, 1014.2, 967.4, 0.0, 0.0, SW, -8.6, -2.3, 0.00, 0.00, 0.00, 4.80, 12.60,
1757, 12.04.2020 20:47:29,10, 20.3,42, -2.5,62, 1014.1, 967.3, 0.0, 0.0, SW, -8.8, -2.5, 0.00, 0.00, 0.00, 4.80, 12.60,
1758, 12.04.2020 20:57:29,10, 20.3,42, -2.5,63, 1014.3, 967.5, 0.0, 0.0, SW, -8.6, -2.5, 0.00, 0.00, 0.00, 4.80, 12.60,
1759, 12.04.2020 21:07:29,10, 20.3,42, -2.5,63, 1014.4, 967.6, 0.0, 0.0, SW, -8.6, -2.5, 0.00, 0.00, 0.00, 4.80, 12.60,
1760, 12.04.2020 21:17:29,10, 20.3,42, -2.5,64, 1014.6, 967.8, 0.0, 0.0, SW, -8.4, -2.5, 0.00, 0.00, 0.00, 4.80, 12.60,
1761, 12.04.2020 21:27:29,10, 20.2,42, -2.4,64, 1014.7, 967.9, 0.0, 0.0, SW, -8.3, -2.4, 0.00, 0.00, 0.00, 4.80, 12.60,
1762, 12.04.2020 21:37:29,10, 20.2,42, -2.4,64, 1014.8, 968.0, 0.0, 0.0, SW, -8.3, -2.4, 0.00, 0.00, 0.00, 4.80, 12.60,
1763, 12.04.2020 21:47:29,10, 20.3,42, -2.3,64, 1015.1, 968.3, 0.0, 0.0, SW, -8.2, -2.3, 0.00, 0.00, 0.00, 4.80, 12.60,
1764, 12.04.2020 21:57:29,10, 20.3,42, -1.2,65, 1015.1, 968.3, 0.0, 0.0, SW, -6.9, -1.2, 0.00, 0.00, 0.00, 4.80, 12.60,
1765, 12.04.2020 22:07:29,10, 20.4,41, 1.2,64, 1015.0, 968.2, 0.0, 0.0, SW, -4.9, 1.2, 0.00, 0.00, 0.00, 4.80, 12.60,
1766, 12.04.2020 22:17:29,10, 20.6,41, 3.0,61, 1015.0, 968.2, 0.0, 0.0, SW, -3.8, 3.0, 0.00, 0.00, 0.00, 4.80, 12.60,
1767, 12.04.2020 22:27:29,10, 20.8,41, 3.4,59, 1015.1, 968.3, 0.0, 0.0, SW, -3.9, 3.4, 0.00, 0.00, 0.00, 4.80, 12.60,
1768, 12.04.2020 22:37:29,10, 20.9,41, 2.5,58, 1015.1, 968.3, 0.0, 0.0, SW, -4.9, 2.5, 0.00, 0.00, 0.00, 4.80, 12.60,
1769, 12.04.2020 22:47:29,10, 21.2,41, 1.6,57, 1015.3, 968.5, 0.0, 0.0, SW, -6.0, 1.6, 0.00, 0.00, 0.00, 4.80, 12.60,
1770, 12.04.2020 22:57:29,10, 21.7,40, 1.5,58, 1015.2, 968.4, 0.0, 0.0, SW, -5.9, 1.5, 0.00, 0.00, 0.00, 4.80, 12.60,
1771, 12.04.2020 23:07:29,10, 21.9,39, 1.7,59, 1015.3, 968.5, 0.0, 0.0, SW, -5.5, 1.7, 0.00, 0.00, 0.00, 4.80, 12.60,
1772, 12.04.2020 23:17:29,10, 21.7,39, 2.2,59, 1015.3, 968.5, 0.0, 0.0, SW, -5.0, 2.2, 0.00, 0.00, 0.00, 4.80, 12.60,
1773, 12.04.2020 23:27:29,10, 21.5,39, 2.9,58, 1015.3, 968.5, 0.0, 0.0, SW, -4.5, 2.9, 0.00, 0.00, 0.00, 4.80, 12.60,
1774, 12.04.2020 23:37:29,10, 21.4,39, 3.3,57, 1015.2, 968.4, 0.0, 0.0, SW, -4.4, 3.3, 0.00, 0.00, 0.00, 4.80, 12.60,
1775, 12.04.2020 23:47:29,10, 21.2,40, 4.0,55, 1015.2, 968.4, 0.0, 0.0, SW, -4.2, 4.0, 0.00, 0.00, 0.00, 4.80, 12.60,
1776, 12.04.2020 23:57:29,10, 21.1,40, 4.6,55, 1015.1, 968.3, 0.0, 0.0, SW, -3.7, 4.6, 0.00, 0.00, 0.00, 4.80, 12.60,
1777, 13.04.2020 0:07:29,10, 21.1,40, 5.7,55, 1015.0, 968.2, 0.0, 0.0, SW, -2.6, 5.7, 0.00, 0.00, 0.00, 4.80, 12.60,
1778, 13.04.2020 0:17:29,10, 21.0,40, 7.3,50, 1015.0, 968.2, 1.4, 3.4, SW, -2.4, 7.3, 0.00, 0.00, 0.00, 4.80, 12.60,
1779, 13.04.2020 0:27:29,10, 21.0,40, 8.9,42, 1014.8, 968.0, 2.7, 6.1, S, -3.3, 6.2, 0.00, 0.00, 0.00, 4.80, 12.60,
1780, 13.04.2020 0:37:29,10, 21.0,40, 9.6,35, 1014.9, 968.1, 1.7, 3.4, S, -5.1, 9.6, 0.00, 0.00, 0.00, 4.80, 12.60,
1781, 13.04.2020 0:47:29,10, 20.9,40, 10.2,34, 1014.8, 968.0, 1.0, 3.4, S, -5.0, 10.2, 0.00, 0.00, 0.00, 4.80, 12.60,
1782, 13.04.2020 0:57:29,10, 20.9,40, 10.6,31, 1014.8, 968.0, 2.4, 5.4, S, -5.8, 8.6, 0.00, 0.00, 0.00, 4.80, 12.60,
1783, 13.04.2020 1:07:29,10, 20.9,39, 11.1,31, 1014.8, 968.0, 3.1, 5.4, S, -5.4, 8.0, 0.00, 0.00, 0.00, 4.80, 12.60,
1784, 13.04.2020 1:17:29,10, 20.9,39, 11.5,30, 1014.7, 967.9, 2.0, 3.4, S, -5.5, 10.4, 0.00, 0.00, 0.00, 4.80, 12.60,
1785, 13.04.2020 1:27:29,10, 20.9,39, 11.7,28, 1014.9, 968.1, 1.4, 4.4, S, -6.2, 11.7, 0.00, 0.00, 0.00, 4.80, 12.60,
1786, 13.04.2020 1:37:29,10, 20.9,39, 12.1,29, 1014.9, 968.1, 1.4, 3.1, S, -5.4, 12.1, 0.00, 0.00, 0.00, 4.80, 12.60,
1787, 13.04.2020 1:47:29,10, 20.8,39, 12.6,27, 1014.8, 968.0, 2.4, 4.8, S, -5.9, 10.8, 0.00, 0.00, 0.00, 4.80, 12.60,
1788, 13.04.2020 1:57:29,10, 20.8,39, 13.0,27, 1014.8, 968.0, 1.0, 2.4, S, -5.6, 13.0, 0.00, 0.00, 0.00, 4.80, 12.60,
1789, 13.04.2020 2:07:29,10, 20.8,39, 13.3,26, 1014.8, 968.0, 0.3, 3.4, S, -5.8, 13.3, 0.00, 0.00, 0.00, 4.80, 12.60,
1790, 13.04.2020 2:17:29,10, 20.8,39, 13.7,26, 1014.6, 967.8, 2.4, 5.1, S, -5.5, 12.0, 0.00, 0.00, 0.00, 4.80, 12.60,
1791, 13.04.2020 2:27:29,10, 20.8,39, 13.8,25, 1014.6, 967.8, 3.7, 5.4, S, -5.9, 10.3, 0.00, 0.00, 0.00, 4.80, 12.60,
1792, 13.04.2020 2:37:29,10, 20.8,39, 14.0,26, 1014.6, 967.8, 2.4, 5.1, S, -5.2, 12.3, 0.00, 0.00, 0.00, 4.80, 12.60,
1793, 13.04.2020 2:47:29,10, 20.8,39, 14.4,24, 1014.4, 967.6, 2.4, 4.1, S, -5.9, 12.8, 0.00, 0.00, 0.00, 4.80, 12.60,
1794, 13.04.2020 2:57:29,10, 20.8,39, 14.5,24, 1014.4, 967.6, 2.7, 4.4, S, -5.8, 12.4, 0.00, 0.00, 0.00, 4.80, 12.60,
1795, 13.04.2020 3:07:29,10, 20.8,39, 15.1,25, 1014.3, 967.5, 2.0, 3.7, S, -4.8, 14.2, 0.00, 0.00, 0.00, 4.80, 12.60,
1796, 13.04.2020 3:17:29,10, 20.8,39, 15.4,24, 1014.0, 967.2, 1.7, 3.7, S, -5.1, 15.4, 0.00, 0.00, 0.00, 4.80, 12.60,
1797, 13.04.2020 3:27:29,10, 20.7,39, 15.5,22, 1014.0, 967.2, 0.0, 0.0, S, -6.1, 15.5, 0.00, 0.00, 0.00, 4.80, 12.60,
1798, 13.04.2020 3:37:29,10, 20.7,39, 15.7,21, 1014.1, 967.3, 0.0, 0.0, S, -6.6, 15.7, 0.00, 0.00, 0.00, 4.80, 12.60,
1799, 13.04.2020 3:47:29,10, 20.7,39, 15.8,21, 1014.1, 967.3, 2.0, 4.8, S, -6.5, 15.0, 0.00, 0.00, 0.00, 4.80, 12.60,
1800, 13.04.2020 3:57:29,10, 20.7,39, 16.1,21, 1013.9, 967.1, 2.0, 4.1, S, -6.2, 15.3, 0.00, 0.00, 0.00, 4.80, 12.60,
1801, 13.04.2020 4:07:29,10, 20.7,39, 16.2,20, 1013.8, 967.0, 1.7, 3.4, S, -6.8, 16.2, 0.00, 0.00, 0.00, 4.80, 12.60,
1802, 13.04.2020 4:17:29,10, 20.7,39, 16.3,21, 1013.8, 967.0, 1.0, 3.1, S, -6.1, 16.3, 0.00, 0.00, 0.00, 4.80, 12.60,
1803, 13.04.2020 4:27:29,10, 20.7,39, 16.5,18, 1013.5, 966.7, 2.0, 3.4, S, -7.9, 15.7, 0.00, 0.00, 0.00, 4.80, 12.60,
1804, 13.04.2020 4:37:29,10, 20.7,39, 16.2,17, 1013.7, 966.9, 0.0, 0.0, S, -8.9, 16.2, 0.00, 0.00, 0.00, 4.80, 12.60,
1805, 13.04.2020 4:47:29,10, 20.7,39, 16.3,19, 1013.5, 966.7, 1.0, 4.1, S, -7.4, 16.3, 0.00, 0.00, 0.00, 4.80, 12.60,
1806, 13.04.2020 4:57:29,10, 20.7,39, 16.3,19, 1013.6, 966.8, 0.0, 0.0, S, -7.4, 16.3, 0.00, 0.00, 0.00, 4.80, 12.60,
1807, 13.04.2020 5:07:29,10, 20.7,39, 16.6,18, 1013.3, 966.5, 1.4, 3.7, S, -7.8, 16.6, 0.00, 0.00, 0.00, 4.80, 12.60,
1808, 13.04.2020 5:17:29,10, 20.7,39, 16.6,20, 1013.5, 966.7, 3.1, 5.1, S, -6.4, 14.2, 0.00, 0.00, 0.00, 4.80, 12.60,
1809, 13.04.2020 5:27:29,10, 20.7,40, 16.3,23, 1013.4, 966.6, 0.0, 2.0, S, -4.9, 16.3, 0.00, 0.00, 0.00, 4.80, 12.60,
1810, 13.04.2020 5:37:29,10, 20.7,40, 16.7,18, 1013.3, 966.5, 0.7, 2.4, S, -7.7, 16.7, 0.00, 0.00, 0.00, 4.80, 12.60,
1811, 13.04.2020 5:47:29,10, 20.7,40, 16.5,19, 1013.4, 966.6, 4.1, 6.5, S, -7.2, 13.1, 0.00, 0.00, 0.00, 4.80, 12.60,
1812, 13.04.2020 5:57:29,10, 20.7,40, 15.9,22, 1013.3, 966.5, 0.3, 2.4, S, -5.8, 15.9, 0.00, 0.00, 0.00, 4.80, 12.60,
1813, 13.04.2020 6:07:29,10, 20.7,40, 16.1,20, 1013.2, 966.4, 1.0, 4.1, S, -6.9, 16.1, 0.00, 0.00, 0.00, 4.80, 12.60,
1814, 13.04.2020 6:17:29,10, 20.7,40, 16.2,22, 1013.2, 966.4, 0.7, 3.4, S, -5.5, 16.2, 0.00, 0.00, 0.00, 4.80, 12.60,
1815, 13.04.2020 6:27:29,10, 20.7,40, 16.4,20, 1013.0, 966.2, 3.1, 5.1, SW, -6.6, 14.0, 0.00, 0.00, 0.00, 4.80, 12.60,
1816, 13.04.2020 6:37:29,10, 20.7,40, 15.9,20, 1012.9, 966.1, 2.7, 5.8, NE, -7.0, 14.0, 0.00, 0.00, 0.00, 4.80, 12.60,
1817, 13.04.2020 6:47:29,10, 20.7,40, 15.9,21, 1012.8, 966.0, 2.0, 4.8, SE, -6.4, 15.1, 0.00, 0.00, 0.00, 4.80, 12.60,
1818, 13.04.2020 6:57:29,10, 20.7,40, 15.8,21, 1012.9, 966.1, 2.7, 6.1, W, -6.5, 13.9, 0.00, 0.00, 0.00, 4.80, 12.60,
1819, 13.04.2020 7:07:29,10, 20.7,39, 15.5,22, 1012.8, 966.0, 0.7, 3.1, SW, -6.1, 15.5, 0.00, 0.00, 0.00, 4.80, 12.60,
1820, 13.04.2020 7:17:29,10, 20.7,39, 15.7,22, 1012.7, 965.9, 3.7, 6.8, SW, -5.9, 12.5, 0.00, 0.00, 0.00, 4.80, 12.60,
1821, 13.04.2020 7:27:29,10, 20.7,39, 15.7,22, 1012.6, 965.8, 3.4, 5.4, SW, -5.9, 12.9, 0.00, 0.00, 0.00, 4.80, 12.60,
1822, 13.04.2020 7:37:29,10, 20.7,39, 15.7,23, 1012.5, 965.7, 2.4, 3.4, SW, -5.4, 14.2, 0.00, 0.00, 0.00, 4.80, 12.60,
1823, 13.04.2020 7:47:29,10, 20.7,39, 15.6,21, 1012.5, 965.7, 0.0, 2.0, N, -6.6, 15.6, 0.00, 0.00, 0.00, 4.80, 12.60,
1824, 13.04.2020 7:57:29,10, 20.7,39, 15.5,21, 1012.6, 965.8, 0.7, 5.1, NW, -6.7, 15.5, 0.00, 0.00, 0.00, 4.80, 12.60,
1825, 13.04.2020 8:07:29,10, 20.7,39, 15.1,21, 1012.4, 965.6, 3.1, 6.8, NW, -7.1, 12.5, 0.00, 0.00, 0.00, 4.80, 12.60,
1826, 13.04.2020 8:17:29,10, 20.7,39, 15.0,22, 1012.5, 965.7, 1.7, 3.4, N, -6.5, 15.0, 0.00, 0.00, 0.00, 4.80, 12.60,
1827, 13.04.2020 8:27:29,10, 20.7,39, 15.0,21, 1012.3, 965.5, 0.0, 0.3, N, -7.1, 15.0, 0.00, 0.00, 0.00, 4.80, 12.60,
1828, 13.04.2020 8:37:29,10, 20.7,39, 14.7,20, 1012.5, 965.7, 2.4, 7.5, S, -8.0, 13.1, 0.00, 0.00, 0.00, 4.80, 12.60,
1829, 13.04.2020 8:47:29,10, 20.7,39, 14.6,20, 1012.6, 965.8, 0.3, 2.4, NW, -8.1, 14.6, 0.00, 0.00, 0.00, 4.80, 12.60,
1830, 13.04.2020 8:57:29,10, 20.7,39, 14.7,21, 1012.5, 965.7, 0.0, 0.0, SE, -7.4, 14.7, 0.00, 0.00, 0.00, 4.80, 12.60,
1831, 13.04.2020 9:07:29,10, 20.7,39, 14.6,20, 1012.6, 965.8, 0.0, 0.0, NE, -8.1, 14.6, 0.00, 0.00, 0.00, 4.80, 12.60,
1832, 13.04.2020 9:17:29,10, 20.7,39, 14.5,19, 1012.6, 965.8, 0.7, 2.7, NE, -8.8, 14.5, 0.00, 0.00, 0.00, 4.80, 12.60,
1833, 13.04.2020 9:27:29,10, 20.7,39, 14.3,19, 1012.5, 965.7, 0.0, 0.0, NE, -9.0, 14.3, 0.00, 0.00, 0.00, 4.80, 12.60,
1834, 13.04.2020 9:37:29,10, 20.7,39, 14.3,19, 1012.5, 965.7, 2.0, 3.7, S, -9.0, 13.4, 0.00, 0.00, 0.00, 4.80, 12.60,
1835, 13.04.2020 9:47:29,10, 20.7,39, 14.3,20, 1012.4, 965.6, 2.0, 3.4, SE, -8.4, 13.4, 0.00, 0.00, 0.00, 4.80, 12.60,
1836, 13.04.2020 9:57:29,10, 20.7,40, 14.0,19, 1012.6, 965.8, 0.0, 1.0, NE, -9.3, 14.0, 0.00, 0.00, 0.00, 4.80, 12.60,
1837, 13.04.2020 10:07:29,10, 20.7,40, 13.8,19, 1012.6, 965.8, 1.4, 4.1, NE, -9.4, 13.8, 0.00, 0.00, 0.00, 4.80, 12.60,
1838, 13.04.2020 10:17:29,10, 20.8,40, 13.4,20, 1012.6, 965.8, 1.4, 4.1, NE, -9.1, 13.4, 0.00, 0.00, 0.00, 4.80, 12.60,
1839, 13.04.2020 10:27:29,10, 20.8,40, 13.3,21, 1012.8, 966.0, 2.0, 3.7, NW, -8.6, 12.3, 0.00, 0.00, 0.00, 4.80, 12.60,
1840, 13.04.2020 10:37:29,10, 20.8,40, 12.7,20, 1012.9, 966.1, 0.0, 0.0, W, -9.7, 12.7, 0.00, 0.00, 0.00, 4.80, 12.60,
1841, 13.04.2020 10:47:29,10, 20.9,40, 12.8,21, 1013.1, 966.3, 0.0, 0.0, SW, -9.0, 12.8, 0.00, 0.00, 0.00, 4.80, 12.60,
1842, 13.04.2020 10:57:29,10, 20.9,39, 12.7,21, 1013.3, 966.5, 0.0, 0.0, SW, -9.1, 12.7, 0.00, 0.00, 0.00, 4.80, 12.60,
1843, 13.04.2020 11:07:29,10, 20.9,39, 11.8,23, 1013.3, 966.5, 0.0, 0.0, NW, -8.7, 11.8, 0.00, 0.00, 0.00, 4.80, 12.60,
1844, 13.04.2020 11:17:29,10, 20.9,40, 10.9,25, 1013.6, 966.8, 0.0, 0.0, NW, -8.4, 10.9, 0.00, 0.00, 0.00, 4.80, 12.60,
1845, 13.04.2020 11:27:29,10, 20.9,40, 10.1,26, 1013.7, 966.9, 0.0, 0.0, NW, -8.5, 10.1, 0.00, 0.00, 0.00, 4.80, 12.60,
1846, 13.04.2020 11:37:29,10, 20.9,39, 9.6,27, 1013.9, 967.1, 0.0, 0.0, NW, -8.5, 9.6, 0.00, 0.00, 0.00, 4.80, 12.60,
1847, 13.04.2020 11:47:29,10, 20.9,39, 9.0,30, 1014.0, 967.2, 0.0, 0.0, NW, -7.6, 9.0, 0.00, 0.00, 0.00, 4.80, 12.60,
1848, 13.04.2020 11:57:29,10, 20.8,40, 8.3,31, 1014.1, 967.3, 0.0, 0.0, NW, -7.8, 8.3, 0.00, 0.00, 0.00, 4.80, 12.60,
