NO.,Čas,Interval,Vnitřní teplota(°C),Vnitřní vlhkost(%),Venkovní teplota(°C),Venkovní vlhkost(%),Relativní tlak vzduchu(mmHg),Absolutní tlak vzduchu(mmHg),Rychlost větru(m/s),Nárazy větru(m/s),Směr větru,Rosný bod(°C),WindChill(°C),Hodinový úhrn srážek(mm),Denní úhrn srážek(mm),Týdenní úhrn srážek(mm),Měsíční úhrn srážek(mm),Celkový úhrn srážek(mm)
2266,02.03.2021 17:40:29,14,20.9,39,7.7,43,774.6,732.1,0.0,0.0,W,-4.1,7.7,0.00,0.00,0.00,0.00,4.20
2267,02.03.2021 17:54:29,14,20.9,40,6.8,46,774.8,732.2,0.0,0.0,W,-4.0,6.8,0.00,0.00,0.00,0.00,4.20
2268,02.03.2021 18:08:29,14,20.8,40,6.1,49,774.9,732.4,0.0,0.0,W,-3.8,6.1,0.00,0.00,0.00,0.00,4.20
2269,02.03.2021 18:22:29,14,20.8,40,5.5,51,775.0,732.5,0.0,0.0,W,-3.8,5.5,0.00,0.00,0.00,0.00,4.20
2270,02.03.2021 18:36:29,14,20.8,40,5.0,53,775.0,732.5,0.0,0.0,W,-3.8,5.0,0.00,0.00,0.00,0.00,4.20
2271,02.03.2021 18:50:29,14,20.7,40,4.4,56,775.0,732.5,0.0,0.0,W,-3.6,4.4,0.00,0.00,0.00,0.00,4.20
2272,02.03.2021 19:04:29,14,20.7,41,3.7,57,775.0,732.5,0.0,0.0,W,-4.0,3.7,0.00,0.00,0.00,0.00,4.20
2273,02.03.2021 19:18:29,14,20.7,41,3.5,58,775.1,732.5,0.0,0.0,W,-4.0,3.5,0.00,0.00,0.00,0.00,4.20
2274,02.03.2021 19:32:29,14,20.7,41,2.9,60,775.1,732.6,0.0,0.0,W,-4.1,2.9,0.00,0.00,0.00,0.00,4.20
2275,02.03.2021 19:46:29,14,20.7,41,2.5,61,775.1,732.5,0.0,0.0,W,-4.3,2.5,0.00,0.00,0.00,0.00,4.20
2276,02.03.2021 20:00:29,14,20.7,42,2.1,62,775.1,732.6,0.0,0.0,W,-4.4,2.1,0.00,0.00,0.00,0.00,4.20
2277,02.03.2021 20:14:29,14,20.7,42,1.8,63,775.1,732.6,0.0,0.0,W,-4.5,1.8,0.00,0.00,0.00,0.00,4.20
2278,02.03.2021 20:28:29,14,20.7,43,1.4,64,775.1,732.6,0.0,0.0,W,-4.7,1.4,0.00,0.00,0.00,0.00,4.20
2279,02.03.2021 20:42:29,14,20.7,43,1.1,64,775.2,732.7,0.0,0.0,W,-4.9,1.1,0.00,0.00,0.00,0.00,4.20
2280,02.03.2021 20:56:29,14,20.7,43,0.9,65,775.1,732.5,0.0,0.0,W,-4.9,0.9,0.00,0.00,0.00,0.00,4.20
2281,02.03.2021 21:10:29,14,20.7,43,0.6,66,775.1,732.6,0.0,0.0,W,-5.0,0.6,0.00,0.00,0.00,0.00,4.20
2282,02.03.2021 21:24:29,14,20.7,43,0.4,67,775.1,732.5,0.0,0.0,W,-5.0,0.4,0.00,0.00,0.00,0.00,4.20
2283,02.03.2021 21:38:29,14,20.8,43,0.3,67,775.1,732.5,0.0,0.0,W,-5.1,0.3,0.00,0.00,0.00,0.00,4.20
2284,02.03.2021 21:52:29,14,20.8,43,0.1,68,775.2,732.7,0.0,0.0,W,-5.1,0.1,0.00,0.00,0.00,0.00,4.20
2285,02.03.2021 22:06:29,14,20.8,43,-0.1,69,775.2,732.7,0.0,0.0,W,-5.1,-0.1,0.00,0.00,0.00,0.00,4.20
2286,02.03.2021 22:20:29,14,20.8,43,-0.2,69,775.1,732.5,0.0,0.0,W,-5.2,-0.2,0.00,0.00,0.00,0.00,4.20
2287,02.03.2021 22:34:29,14,20.8,43,--.-,--,775.1,732.6,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2288,02.03.2021 22:48:29,14,20.8,43,--.-,--,775.1,732.6,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2289,02.03.2021 23:02:29,14,20.8,43,--.-,--,775.1,732.5,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2290,02.03.2021 23:16:29,14,20.8,43,--.-,--,775.1,732.6,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2291,02.03.2021 23:30:29,14,20.8,43,--.-,--,775.1,732.5,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2292,02.03.2021 23:44:29,14,20.8,43,--.-,--,775.0,732.5,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2293,02.03.2021 23:58:29,14,20.8,42,--.-,--,774.9,732.4,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2294,03.03.2021 0:12:29,14,20.8,42,-1.3,73,774.9,732.4,0.0,0.0,W,-5.5,-1.3,0.00,0.00,0.00,0.00,4.20
2295,03.03.2021 0:26:29,14,20.8,42,--.-,--,774.8,732.3,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2296,03.03.2021 0:40:29,14,20.7,42,--.-,--,774.9,732.4,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2297,03.03.2021 0:54:29,14,20.7,42,--.-,--,774.8,732.3,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2298,03.03.2021 1:08:29,14,20.7,42,--.-,--,774.8,732.3,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2299,03.03.2021 1:22:29,14,20.7,42,--.-,--,774.8,732.3,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2300,03.03.2021 1:36:29,14,20.6,42,--.-,--,774.8,732.2,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2301,03.03.2021 1:50:29,14,20.6,42,--.-,--,774.7,732.2,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2302,03.03.2021 2:04:29,14,20.6,42,--.-,--,774.6,732.1,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2303,03.03.2021 2:18:29,14,20.6,41,--.-,--,774.5,731.9,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2304,03.03.2021 2:32:29,14,20.5,41,--.-,--,774.2,731.7,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2305,03.03.2021 2:46:29,14,20.5,41,--.-,--,774.2,731.7,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2306,03.03.2021 3:00:29,14,20.5,41,--.-,--,774.2,731.6,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2307,03.03.2021 3:14:29,14,20.5,41,--.-,--,774.0,731.5,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2308,03.03.2021 3:28:29,14,20.4,41,--.-,--,774.0,731.5,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2309,03.03.2021 3:42:29,14,20.4,41,--.-,--,773.9,731.3,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2310,03.03.2021 3:56:29,14,20.4,41,--.-,--,773.9,731.4,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2311,03.03.2021 4:10:29,14,20.4,41,--.-,--,773.9,731.4,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2312,03.03.2021 4:24:29,14,20.3,41,--.-,--,773.9,731.4,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2313,03.03.2021 4:38:29,14,20.3,41,--.-,--,773.9,731.4,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2314,03.03.2021 4:52:29,14,20.3,41,--.-,--,773.9,731.4,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2315,03.03.2021 5:06:29,14,20.3,41,--.-,--,773.9,731.3,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2316,03.03.2021 5:20:29,14,20.2,40,--.-,--,773.8,731.3,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2317,03.03.2021 5:34:29,14,20.2,40,--.-,--,773.9,731.3,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2318,03.03.2021 5:48:29,14,20.2,41,--.-,--,773.8,731.3,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2319,03.03.2021 6:02:29,14,20.2,41,--.-,--,773.8,731.3,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2320,03.03.2021 6:16:29,14,20.1,41,--.-,--,773.7,731.2,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2321,03.03.2021 6:30:29,14,20.1,40,--.-,--,773.6,731.1,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2322,03.03.2021 6:44:29,14,20.1,40,--.-,--,773.7,731.2,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2323,03.03.2021 6:58:29,14,20.1,41,--.-,--,773.4,730.9,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2324,03.03.2021 7:12:29,14,20.1,40,--.-,--,773.5,731.0,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2325,03.03.2021 7:26:29,14,20.1,41,--.-,--,773.4,730.9,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2326,03.03.2021 7:40:29,14,20.1,41,--.-,--,773.3,730.8,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2327,03.03.2021 7:54:29,14,20.1,41,--.-,--,773.2,730.7,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2328,03.03.2021 8:08:29,14,20.2,41,--.-,--,773.0,730.5,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2329,03.03.2021 8:22:29,14,20.2,41,--.-,--,773.0,730.5,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2330,03.03.2021 8:36:29,14,20.2,41,--.-,--,772.9,730.4,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2331,03.03.2021 8:50:29,14,20.2,41,--.-,--,772.9,730.4,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2332,03.03.2021 9:04:29,14,20.3,41,--.-,--,773.0,730.4,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2333,03.03.2021 9:18:29,14,20.3,41,--.-,--,773.0,730.4,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2334,03.03.2021 9:32:29,14,20.3,41,--.-,--,772.8,730.3,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2335,03.03.2021 9:46:29,14,20.3,41,--.-,--,772.7,730.2,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2336,03.03.2021 10:00:29,14,20.3,41,--.-,--,772.6,730.1,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2337,03.03.2021 10:14:29,14,20.3,41,--.-,--,772.6,730.1,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2338,03.03.2021 10:28:29,14,20.3,41,--.-,--,772.6,730.1,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2339,03.03.2021 10:42:29,14,20.4,41,--.-,--,772.4,729.8,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2340,03.03.2021 10:56:29,14,20.4,41,--.-,--,772.2,729.7,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2341,03.03.2021 11:10:29,14,20.4,40,--.-,--,772.3,729.8,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2342,03.03.2021 11:24:29,14,20.4,40,--.-,--,772.1,729.6,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2343,03.03.2021 11:38:29,14,20.4,40,--.-,--,771.9,729.4,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2344,03.03.2021 11:52:29,14,20.5,40,--.-,--,772.0,729.5,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2345,03.03.2021 12:06:29,14,20.5,41,--.-,--,771.8,729.3,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2346,03.03.2021 12:20:29,14,20.6,42,--.-,--,771.6,729.1,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2347,03.03.2021 12:34:29,14,20.6,42,--.-,--,771.5,729.0,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2348,03.03.2021 12:48:29,14,20.6,42,--.-,--,771.3,728.8,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2349,03.03.2021 13:02:29,14,20.7,42,--.-,--,771.2,728.6,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2350,03.03.2021 13:16:29,14,20.7,43,--.-,--,771.0,728.5,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2351,03.03.2021 13:30:29,14,20.8,44,--.-,--,770.8,728.3,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2352,03.03.2021 13:44:29,14,20.8,46,--.-,--,770.7,728.2,--.-,--.-,---,--.-,--.-,0.00,0.00,0.00,0.00,4.20
2353,03.03.2021 13:58:29,14,20.9,48,15.0,31,770.6,728.0,0.0,0.0,SW,-2.0,15.0,0.00,0.00,0.00,0.00,4.20
2354,03.03.2021 14:12:29,14,20.9,50,15.2,27,770.3,727.7,0.0,0.0,W,-3.7,15.2,0.00,0.00,0.00,0.00,4.20
2355,03.03.2021 14:26:29,14,21.0,49,15.3,24,770.3,727.7,0.0,0.0,W,-5.1,15.3,0.00,0.00,0.00,0.00,4.20
2356,03.03.2021 14:40:29,14,21.0,49,15.4,23,770.0,727.5,0.0,0.0,W,-5.6,15.4,0.00,0.00,0.00,0.00,4.20
2357,03.03.2021 14:54:29,14,21.0,48,15.4,24,770.0,727.5,0.0,0.0,W,-5.1,15.4,0.00,0.00,0.00,0.00,4.20
2358,03.03.2021 15:08:29,14,21.0,48,15.3,23,769.7,727.2,0.0,0.0,W,-5.7,15.3,0.00,0.00,0.00,0.00,4.20
2359,03.03.2021 15:22:29,14,21.1,48,15.0,22,769.7,727.1,0.0,0.0,W,-6.5,15.0,0.00,0.00,0.00,0.00,4.20
2360,03.03.2021 15:36:29,14,21.1,47,14.6,22,769.6,727.1,0.0,0.0,W,-6.9,14.6,0.00,0.00,0.00,0.00,4.20
2361,03.03.2021 15:50:29,14,21.1,48,14.1,22,769.6,727.1,0.0,0.0,W,-7.3,14.1,0.00,0.00,0.00,0.00,4.20
2362,03.03.2021 16:04:29,14,21.1,47,13.4,22,769.4,726.9,0.0,0.0,W,-7.9,13.4,0.00,0.00,0.00,0.00,4.20
2363,03.03.2021 16:18:29,14,21.0,47,13.1,22,769.5,727.0,0.0,0.0,W,-8.1,13.1,0.00,0.00,0.00,0.00,4.20
2364,03.03.2021 16:32:29,14,21.0,47,12.0,36,769.6,727.1,0.0,0.0,W,-2.6,12.0,0.00,0.00,0.00,0.00,4.20
2365,03.03.2021 16:46:29,14,21.0,46,11.4,42,769.6,727.1,0.0,0.0,W,-1.0,11.4,0.00,0.00,0.00,0.00,4.20
2366,03.03.2021 17:00:29,14,21.0,46,10.8,44,769.3,726.8,0.0,0.0,W,-1.0,10.8,0.00,0.00,0.00,0.00,4.20
2367,03.03.2021 17:14:29,14,20.9,46,10.3,45,769.2,726.7,0.0,0.0,W,-1.1,10.3,0.00,0.00,0.00,0.00,4.20
2368,03.03.2021 17:28:29,14,20.9,46,9.4,47,769.1,726.6,0.0,0.0,W,-1.3,9.4,0.00,0.00,0.00,0.00,4.20
2369,03.03.2021 17:42:29,14,20.9,46,8.7,48,769.1,726.6,0.0,0.0,W,-1.7,8.7,0.00,0.00,0.00,0.00,4.20
2370,03.03.2021 17:56:29,14,20.8,46,8.1,51,769.2,726.7,0.0,0.0,W,-1.4,8.1,0.00,0.00,0.00,0.00,4.20
2371,03.03.2021 18:10:29,14,20.8,46,7.3,52,769.2,726.7,0.0,0.0,W,-1.9,7.3,0.00,0.00,0.00,0.00,4.20
2372,03.03.2021 18:24:29,14,20.8,46,6.8,54,769.1,726.5,0.0,0.0,W,-1.9,6.8,0.00,0.00,0.00,0.00,4.20
2373,03.03.2021 18:38:29,14,20.7,45,6.4,55,769.2,726.7,0.0,0.0,W,-2.0,6.4,0.00,0.00,0.00,0.00,4.20
2374,03.03.2021 18:52:29,14,20.7,46,5.7,57,769.3,726.8,0.0,0.0,W,-2.1,5.7,0.00,0.00,0.00,0.00,4.20
2375,03.03.2021 19:06:29,14,20.7,46,5.2,58,769.2,726.7,0.0,0.0,W,-2.4,5.2,0.00,0.00,0.00,0.00,4.20
2376,03.03.2021 19:20:29,14,20.7,46,5.0,59,769.3,726.8,0.0,0.0,W,-2.3,5.0,0.00,0.00,0.00,0.00,4.20
2377,03.03.2021 19:34:29,14,20.7,46,4.3,61,769.2,726.7,0.0,0.0,W,-2.6,4.3,0.00,0.00,0.00,0.00,4.20
2378,03.03.2021 19:48:29,14,20.8,47,3.9,63,769.1,726.6,0.0,0.0,W,-2.5,3.9,0.00,0.00,0.00,0.00,4.20
2379,03.03.2021 20:02:29,14,20.8,47,3.6,63,769.3,726.8,0.0,0.0,W,-2.8,3.6,0.00,0.00,0.00,0.00,4.20
2380,03.03.2021 20:16:29,14,20.8,48,3.4,64,769.1,726.5,0.0,0.0,W,-2.8,3.4,0.00,0.00,0.00,0.00,4.20
2381,03.03.2021 20:30:29,14,20.8,48,3.3,66,769.0,726.5,0.0,0.0,W,-2.4,3.3,0.00,0.00,0.00,0.00,4.20
2382,03.03.2021 20:44:29,14,20.9,48,3.1,66,769.1,726.6,0.0,0.0,W,-2.6,3.1,0.00,0.00,0.00,0.00,4.20
2383,03.03.2021 20:58:29,14,20.9,48,2.8,67,768.9,726.4,0.0,0.0,W,-2.7,2.8,0.00,0.00,0.00,0.00,4.20
2384,03.03.2021 21:12:29,14,20.9,48,2.8,68,768.9,726.4,0.0,0.0,W,-2.5,2.8,0.00,0.00,0.00,0.00,4.20
2385,03.03.2021 21:26:29,14,21.0,48,2.7,69,768.9,726.4,0.0,0.0,W,-2.4,2.7,0.00,0.00,0.00,0.00,4.20
2386,03.03.2021 21:40:29,14,21.0,48,2.6,69,768.8,726.3,0.0,0.0,W,-2.5,2.6,0.00,0.00,0.00,0.00,4.20
2387,03.03.2021 21:54:29,14,21.0,48,2.5,70,768.7,726.2,0.0,0.0,W,-2.4,2.5,0.00,0.00,0.00,0.00,4.20
2388,03.03.2021 22:08:29,14,20.9,48,2.4,71,768.5,726.0,0.0,0.0,WSW,-2.3,2.4,0.00,0.00,0.00,0.00,4.20
2389,03.03.2021 22:22:29,14,20.9,47,2.3,72,768.4,725.9,0.0,0.0,SW,-2.2,2.3,0.00,0.00,0.00,0.00,4.20
2390,03.03.2021 22:36:29,14,20.9,47,2.3,72,768.4,725.9,0.0,0.0,SW,-2.2,2.3,0.00,0.00,0.00,0.00,4.20
2391,03.03.2021 22:50:29,14,20.9,47,2.2,72,768.4,725.9,0.0,0.0,SW,-2.3,2.2,0.00,0.00,0.00,0.00,4.20
2392,03.03.2021 23:04:29,14,20.9,47,2.0,72,768.2,725.7,0.0,0.0,SW,-2.5,2.0,0.00,0.00,0.00,0.00,4.20
2393,03.03.2021 23:18:29,14,20.9,47,2.0,73,768.2,725.6,0.0,0.0,SW,-2.3,2.0,0.00,0.00,0.00,0.00,4.20
2394,03.03.2021 23:32:29,14,20.9,46,1.9,73,768.0,725.5,0.0,0.0,SW,-2.4,1.9,0.00,0.00,0.00,0.00,4.20
2395,03.03.2021 23:46:29,14,20.9,46,1.6,73,767.9,725.3,0.0,0.0,SW,-2.7,1.6,0.00,0.00,0.00,0.00,4.20
2396,04.03.2021 0:00:29,14,20.9,46,1.3,74,767.8,725.3,0.0,0.0,SW,-2.8,1.3,0.00,0.00,0.00,0.00,4.20
2397,04.03.2021 0:14:29,14,20.9,46,1.1,74,767.8,725.3,0.0,0.0,SW,-3.0,1.1,0.00,0.00,0.00,0.00,4.20
2398,04.03.2021 0:28:29,14,20.9,46,0.9,74,767.7,725.2,0.0,0.0,SW,-3.2,0.9,0.00,0.00,0.00,0.00,4.20
2399,04.03.2021 0:42:29,14,20.9,45,0.7,75,767.6,725.1,0.0,0.0,SW,-3.2,0.7,0.00,0.00,0.00,0.00,4.20
2400,04.03.2021 0:56:29,14,20.9,45,0.5,75,767.6,725.0,0.0,0.0,SW,-3.4,0.5,0.00,0.00,0.00,0.00,4.20
2401,04.03.2021 1:10:29,14,20.8,45,0.2,75,767.5,725.0,0.0,0.0,SW,-3.7,0.2,0.00,0.00,0.00,0.00,4.20
2402,04.03.2021 1:24:29,14,20.8,45,0.0,76,767.4,724.9,0.0,0.0,SW,-3.7,0.0,0.00,0.00,0.00,0.00,4.20
2403,04.03.2021 1:38:29,14,20.8,45,-0.1,76,767.3,724.7,0.0,0.0,SW,-3.8,-0.1,0.00,0.00,0.00,0.00,4.20
2404,04.03.2021 1:52:29,14,20.8,45,-0.1,77,767.2,724.7,0.0,0.0,SW,-3.6,-0.1,0.00,0.00,0.00,0.00,4.20
2405,04.03.2021 2:06:29,14,20.8,45,-0.2,77,766.9,724.4,0.0,0.0,SW,-3.7,-0.2,0.00,0.00,0.00,0.00,4.20
2406,04.03.2021 2:20:29,14,20.7,45,-0.2,78,766.9,724.4,0.0,0.0,SW,-3.6,-0.2,0.00,0.00,0.00,0.00,4.20
2407,04.03.2021 2:34:29,14,20.7,45,-0.3,78,766.8,724.3,0.0,0.0,SW,-3.7,-0.3,0.00,0.00,0.00,0.00,4.20
2408,04.03.2021 2:48:29,14,20.7,44,-0.5,78,766.7,724.2,0.0,0.0,SW,-3.9,-0.5,0.00,0.00,0.00,0.00,4.20
2409,04.03.2021 3:02:29,14,20.7,44,-0.6,79,766.5,724.0,0.0,0.0,SW,-3.8,-0.6,0.00,0.00,0.00,0.00,4.20
2410,04.03.2021 3:16:29,14,20.6,44,-0.7,79,766.5,724.0,0.0,0.0,SW,-3.9,-0.7,0.00,0.00,0.00,0.00,4.20
2411,04.03.2021 3:30:29,14,20.6,44,-0.7,79,766.4,723.8,0.0,0.0,SW,-3.9,-0.7,0.00,0.00,0.00,0.00,4.20
2412,04.03.2021 3:44:29,14,20.6,44,-0.9,79,766.2,723.7,0.0,0.0,SW,-4.1,-0.9,0.00,0.00,0.00,0.00,4.20
2413,04.03.2021 3:58:29,14,20.6,44,-1.0,80,766.1,723.6,0.0,0.0,SW,-4.0,-1.0,0.00,0.00,0.00,0.00,4.20
2414,04.03.2021 4:12:29,14,20.5,44,-1.0,80,766.1,723.5,0.0,0.0,SW,-4.0,-1.0,0.00,0.00,0.00,0.00,4.20
2415,04.03.2021 4:26:29,14,20.5,44,-1.0,80,766.1,723.5,0.0,0.0,SW,-4.0,-1.0,0.00,0.00,0.00,0.00,4.20
2416,04.03.2021 4:40:29,14,20.5,44,-0.9,81,766.0,723.5,0.0,0.0,SW,-3.8,-0.9,0.00,0.00,0.00,0.00,4.20
2417,04.03.2021 4:54:29,14,20.5,44,-0.8,81,765.9,723.4,0.0,0.0,SW,-3.7,-0.8,0.00,0.00,0.00,0.00,4.20
2418,04.03.2021 5:08:29,14,20.4,43,-0.8,82,765.9,723.4,0.0,0.0,SW,-3.5,-0.8,0.00,0.00,0.00,0.00,4.20
2419,04.03.2021 5:22:29,14,20.4,43,-0.7,82,765.6,723.1,0.0,0.0,SW,-3.4,-0.7,0.00,0.00,0.00,0.00,4.20
2420,04.03.2021 5:36:29,14,20.4,43,-0.7,82,765.7,723.2,0.0,0.0,SW,-3.4,-0.7,0.00,0.00,0.00,0.00,4.20
2421,04.03.2021 5:50:29,14,20.4,43,-0.6,83,765.5,723.0,0.0,0.0,SW,-3.1,-0.6,0.00,0.00,0.00,0.00,4.20
2422,04.03.2021 6:04:29,14,20.3,43,-0.8,82,765.5,722.9,0.0,0.0,SW,-3.5,-0.8,0.00,0.00,0.00,0.00,4.20
2423,04.03.2021 6:18:29,14,20.3,43,-0.8,83,765.2,722.7,0.0,0.0,SW,-3.3,-0.8,0.00,0.00,0.00,0.00,4.20
2424,04.03.2021 6:32:29,14,20.3,43,-0.6,83,765.2,722.6,0.0,0.0,SW,-3.1,-0.6,0.00,0.00,0.00,0.00,4.20
2425,04.03.2021 6:46:29,14,20.3,43,-0.6,83,765.2,722.6,0.0,0.0,SW,-3.1,-0.6,0.00,0.00,0.00,0.00,4.20
2426,04.03.2021 7:00:29,14,20.2,43,-0.4,84,764.9,722.4,0.0,0.0,SW,-2.8,-0.4,0.00,0.00,0.00,0.00,4.20
2427,04.03.2021 7:14:29,14,20.2,43,-0.3,84,764.8,722.3,0.0,0.0,SW,-2.7,-0.3,0.00,0.00,0.00,0.00,4.20
2428,04.03.2021 7:28:29,14,20.2,43,0.0,84,764.9,722.3,0.0,0.0,SW,-2.4,0.0,0.00,0.00,0.00,0.00,4.20
2429,04.03.2021 7:42:29,14,20.1,43,0.2,85,764.9,722.4,0.0,0.0,SW,-2.0,0.2,0.00,0.00,0.00,0.00,4.20
2430,04.03.2021 7:56:29,14,20.1,43,0.5,85,764.8,722.3,0.0,0.0,SW,-1.7,0.5,0.00,0.00,0.00,0.00,4.20
2431,04.03.2021 8:10:29,14,20.1,43,0.8,85,764.9,722.3,0.0,0.0,SW,-1.4,0.8,0.00,0.00,0.00,0.00,4.20
2432,04.03.2021 8:24:29,14,20.1,43,1.1,86,764.8,722.3,0.0,0.0,SW,-1.0,1.1,0.00,0.00,0.00,0.00,4.20
2433,04.03.2021 8:38:29,14,20.1,43,1.4,86,764.7,722.2,0.0,0.0,SW,-0.7,1.4,0.00,0.00,0.00,0.00,4.20
2434,04.03.2021 8:52:29,14,20.0,43,1.8,86,764.8,722.3,0.0,0.0,S,-0.3,1.8,0.00,0.00,0.00,0.00,4.20
2435,04.03.2021 9:06:29,14,20.0,43,2.0,86,764.6,722.0,0.0,0.0,S,-0.1,2.0,0.00,0.00,0.00,0.00,4.20
2436,04.03.2021 9:20:29,14,20.0,43,2.2,86,764.4,721.9,0.0,0.0,S,0.1,2.2,0.00,0.00,0.00,0.00,4.20
2437,04.03.2021 9:34:29,14,20.0,43,3.1,86,764.4,721.9,0.0,0.0,S,1.0,3.1,0.00,0.00,0.00,0.00,4.20
2438,04.03.2021 9:48:29,14,20.0,43,3.8,86,764.3,721.8,0.0,0.0,S,1.7,3.8,0.00,0.00,0.00,0.00,4.20
2439,04.03.2021 10:02:29,14,20.0,43,4.5,85,764.3,721.7,0.0,0.0,S,2.2,4.5,0.00,0.00,0.00,0.00,4.20
2440,04.03.2021 10:16:29,14,20.0,43,5.2,85,764.2,721.7,0.0,0.0,S,2.9,5.2,0.00,0.00,0.00,0.00,4.20
2441,04.03.2021 10:30:29,14,20.0,43,6.0,84,764.0,721.4,0.0,0.0,S,3.5,6.0,0.00,0.00,0.00,0.00,4.20
2442,04.03.2021 10:44:29,14,20.0,43,6.6,83,763.9,721.4,0.0,0.0,S,3.9,6.6,0.00,0.00,0.00,0.00,4.20
2443,04.03.2021 10:58:29,14,20.0,43,7.2,81,763.8,721.3,0.0,0.0,S,4.2,7.2,0.00,0.00,0.00,0.00,4.20
