NO.,Čas,Interval,Vnitřní teplota(°C),Vnitřní vlhkost(%),Venkovní teplota(°C),Venkovní vlhkost(%),Relativní tlak vzduchu(hpa),Absolutní tlak vzduchu(hpa),Rychlost větru(m/s),Nárazy větru(m/s),Směr větru,Rosný bod(°C),WindChill(°C),Hodinový úhrn srážek(mm),Denní úhrn srážek(mm),Týdenní úhrn srážek(mm),Měsíční úhrn srážek(mm),Celkový úhrn srážek(mm)
1514, 22.12.2018 22:53:03,10, 19.9,47, 3.6,87, 1011.0, 964.2, 0.0, 0.0, E, 1.6, 3.6, 0.00, 1.50, 3.30, 4.20, 4.20
1515, 22.12.2018 23:03:03,10, 19.9,47, 3.4,87, 1011.0, 964.2, 0.0, 0.0, ---, 1.4, 3.4, 0.00, 1.50, 3.30, 4.20, 4.20
1516, 22.12.2018 23:13:03,10, 19.9,47, 3.2,87, 1010.9, 964.1, 0.0, 0.0, SE, 1.2, 3.2, 0.00, 1.50, 3.30, 4.20, 4.20
1517, 22.12.2018 23:23:03,10, 19.9,47, 3.1,88, 1011.2, 964.4, 0.0, 0.0, SE, 1.3, 3.1, 0.00, 1.50, 3.30, 4.20, 4.20
1518, 22.12.2018 23:33:03,10, 19.9,47, 3.1,88, 1011.1, 964.3, 0.0, 0.0, SE, 1.3, 3.1, 0.00, 1.50, 3.30, 4.20, 4.20
1519, 22.12.2018 23:43:03,10, 19.9,47, 3.1,88, 1011.2, 964.4, 0.0, 0.0, NW, 1.3, 3.1, 0.00, 1.50, 3.30, 4.20, 4.20
1520, 22.12.2018 23:53:03,10, 19.9,47, 3.0,89, 1011.2, 964.4, 0.0, 0.0, WSW, 1.4, 3.0, 0.00, 1.50, 3.30, 4.20, 4.20
1521, 23.12.2018 0:03:03,10, 19.9,47, 3.0,89, 1011.3, 964.5, 0.0, 0.0, WSW, 1.4, 3.0, 0.00, 0.00, 0.00, 4.20, 4.20
1522, 23.12.2018 0:13:03,10, 19.8,47, 2.9,89, 1011.2, 964.4, 0.0, 0.0, W, 1.3, 2.9, 0.00, 0.00, 0.00, 4.20, 4.20
1523, 23.12.2018 0:23:03,10, 19.8,47, 2.9,89, 1011.3, 964.5, 0.0, 0.0, W, 1.3, 2.9, 0.00, 0.00, 0.00, 4.20, 4.20
1524, 23.12.2018 0:33:03,10, 19.8,47, 2.9,90, 1011.3, 964.5, 0.0, 0.0, W, 1.4, 2.9, 0.00, 0.00, 0.00, 4.20, 4.20
1525, 23.12.2018 0:43:03,10, 19.8,47, 3.2,91, 1011.5, 964.7, 0.3, 1.0, W, 1.9, 3.2, 0.00, 0.00, 0.00, 4.20, 4.20
1526, 23.12.2018 0:53:03,10, 19.8,46, 3.4,91, 1011.3, 964.5, 0.0, 0.3, W, 2.1, 3.4, 0.00, 0.00, 0.00, 4.20, 4.20
1527, 23.12.2018 1:03:03,10, 19.8,47, 3.6,91, 1011.3, 964.5, 1.0, 1.7, NW, 2.3, 3.6, 0.00, 0.00, 0.00, 4.20, 4.20
1528, 23.12.2018 1:13:03,10, 19.8,47, 3.7,92, 1011.3, 964.5, 0.3, 1.0, NW, 2.5, 3.7, 0.00, 0.00, 0.00, 4.20, 4.20
1529, 23.12.2018 1:23:03,10, 19.8,46, 3.8,92, 1011.4, 964.6, 0.3, 1.0, W, 2.6, 3.8, 0.00, 0.00, 0.00, 4.20, 4.20
1530, 23.12.2018 1:33:03,10, 19.8,46, 3.8,92, 1011.4, 964.6, 0.0, 0.0, W, 2.6, 3.8, 0.00, 0.00, 0.00, 4.20, 4.20
1531, 23.12.2018 1:43:03,10, 19.7,46, 3.8,92, 1011.4, 964.6, 0.0, 0.0, W, 2.6, 3.8, 0.30, 0.30, 0.30, 4.50, 4.50
1532, 23.12.2018 1:53:03,10, 19.7,46, 3.8,92, 1011.9, 965.1, 0.0, 0.0, N, 2.6, 3.8, 0.30, 0.30, 0.30, 4.50, 4.50
1533, 23.12.2018 2:03:03,10, 19.7,46, 3.8,92, 1011.8, 965.0, 0.7, 1.0, S, 2.6, 3.8, 0.30, 0.60, 0.60, 4.80, 4.80
1534, 23.12.2018 2:13:03,10, 19.7,46, 3.7,93, 1011.7, 964.9, 0.0, 0.0, S, 2.7, 3.7, 0.30, 0.60, 0.60, 4.80, 4.80
1535, 23.12.2018 2:23:03,10, 19.7,46, 3.6,93, 1011.6, 964.8, 0.0, 0.0, S, 2.6, 3.6, 0.30, 0.60, 0.60, 4.80, 4.80
1536, 23.12.2018 2:33:03,10, 19.7,46, 3.5,93, 1011.6, 964.8, 0.0, 0.0, S, 2.5, 3.5, 0.30, 0.60, 0.60, 4.80, 4.80
1537, 23.12.2018 2:43:03,10, 19.7,46, 3.4,93, 1011.7, 964.9, 0.0, 0.0, S, 2.4, 3.4, 0.30, 0.60, 0.60, 4.80, 4.80
1538, 23.12.2018 2:53:03,10, 19.7,46, 3.4,93, 1011.7, 964.9, 0.0, 0.0, S, 2.4, 3.4, 0.30, 0.60, 0.60, 4.80, 4.80
1539, 23.12.2018 3:03:03,10, 19.7,46, 3.3,93, 1011.7, 964.9, 0.0, 0.0, S, 2.3, 3.3, 0.00, 0.60, 0.60, 4.80, 4.80
1540, 23.12.2018 3:13:03,10, 19.6,46, 3.3,93, 1011.7, 964.9, 0.0, 0.0, S, 2.3, 3.3, 0.00, 0.60, 0.60, 4.80, 4.80
1541, 23.12.2018 3:23:03,10, 19.6,46, 3.2,93, 1011.8, 965.0, 0.0, 0.0, S, 2.2, 3.2, 0.00, 0.60, 0.60, 4.80, 4.80
1542, 23.12.2018 3:33:03,10, 19.6,46, 3.2,94, 1011.8, 965.0, 0.0, 0.0, S, 2.3, 3.2, 0.00, 0.60, 0.60, 4.80, 4.80
1543, 23.12.2018 3:43:03,10, 19.6,46, 3.1,94, 1011.8, 965.0, 0.0, 0.0, S, 2.2, 3.1, 0.00, 0.60, 0.60, 4.80, 4.80
1544, 23.12.2018 3:53:03,10, 19.6,46, 3.0,94, 1011.8, 965.0, 0.0, 0.0, S, 2.1, 3.0, 0.00, 0.60, 0.60, 4.80, 4.80
1545, 23.12.2018 4:03:03,10, 19.6,46, 3.0,94, 1011.6, 964.8, 0.0, 0.0, S, 2.1, 3.0, 0.00, 0.60, 0.60, 4.80, 4.80
1546, 23.12.2018 4:13:03,10, 19.6,46, 3.0,94, 1011.8, 965.0, 0.0, 0.3, S, 2.1, 3.0, 0.30, 0.90, 0.90, 5.10, 5.10
1547, 23.12.2018 4:23:03,10, 19.6,45, 3.0,94, 1012.1, 965.3, 0.0, 0.0, S, 2.1, 3.0, 0.30, 0.90, 0.90, 5.10, 5.10
1548, 23.12.2018 4:33:03,10, 19.5,45, 3.1,94, 1011.9, 965.1, 0.0, 0.3, S, 2.2, 3.1, 0.60, 1.20, 1.20, 5.40, 5.40
1549, 23.12.2018 4:43:03,10, 19.5,45, 3.1,95, 1011.8, 965.0, 0.0, 0.0, S, 2.4, 3.1, 0.60, 1.20, 1.20, 5.40, 5.40
1550, 23.12.2018 4:53:03,10, 19.5,45, 3.2,95, 1011.9, 965.1, 0.0, 0.0, S, 2.5, 3.2, 0.60, 1.20, 1.20, 5.40, 5.40
1551, 23.12.2018 5:03:03,10, 19.5,45, 3.2,95, 1011.6, 964.8, 0.0, 0.0, NW, 2.5, 3.2, 0.00, 1.20, 1.20, 5.40, 5.40
1552, 23.12.2018 5:13:03,10, 19.5,45, 3.1,95, 1011.7, 964.9, 0.0, 0.0, W, 2.4, 3.1, 0.00, 1.20, 1.20, 5.40, 5.40
1553, 23.12.2018 5:23:03,10, 19.5,45, 3.1,95, 1011.7, 964.9, 0.0, 0.0, W, 2.4, 3.1, 0.00, 1.20, 1.20, 5.40, 5.40
1554, 23.12.2018 5:33:03,10, 19.5,45, 3.1,95, 1011.7, 964.9, 0.0, 0.0, W, 2.4, 3.1, 0.00, 1.20, 1.20, 5.40, 5.40
1555, 23.12.2018 5:43:03,10, 19.6,45, 3.2,96, 1011.9, 965.1, 0.0, 0.0, W, 2.6, 3.2, 0.00, 1.20, 1.20, 5.40, 5.40
1556, 23.12.2018 5:53:03,10, 19.6,45, 3.3,96, 1012.1, 965.3, 0.0, 0.0, E, 2.7, 3.3, 0.00, 1.20, 1.20, 5.40, 5.40
1557, 23.12.2018 6:03:03,10, 19.7,45, 3.4,96, 1012.2, 965.4, 0.0, 1.0, S, 2.8, 3.4, 0.00, 1.20, 1.20, 5.40, 5.40
1558, 23.12.2018 6:13:03,10, 19.7,45, 3.5,96, 1012.3, 965.5, 0.0, 0.0, S, 2.9, 3.5, 0.00, 1.20, 1.20, 5.40, 5.40
1559, 23.12.2018 6:23:03,10, 19.8,45, 3.5,97, 1012.5, 965.7, 0.0, 0.0, S, 3.1, 3.5, 0.00, 1.20, 1.20, 5.40, 5.40
1560, 23.12.2018 6:33:03,10, 19.8,45, 3.6,97, 1012.7, 965.9, 0.0, 0.0, S, 3.2, 3.6, 0.00, 1.20, 1.20, 5.40, 5.40
1561, 23.12.2018 6:43:03,10, 19.9,45, 3.6,97, 1012.7, 965.9, 0.0, 0.0, S, 3.2, 3.6, 0.00, 1.20, 1.20, 5.40, 5.40
1562, 23.12.2018 6:53:03,10, 19.9,45, 3.6,97, 1012.6, 965.8, 0.0, 1.4, NE, 3.2, 3.6, 0.00, 1.20, 1.20, 5.40, 5.40
1563, 23.12.2018 7:03:03,10, 19.9,45, 3.7,97, 1012.9, 966.1, 0.0, 0.0, NE, 3.3, 3.7, 0.00, 1.20, 1.20, 5.40, 5.40
1564, 23.12.2018 7:13:03,10, 19.9,45, 3.7,98, 1013.0, 966.2, 0.0, 0.0, S, 3.4, 3.7, 0.00, 1.20, 1.20, 5.40, 5.40
1565, 23.12.2018 7:23:03,10, 19.9,45, 3.6,98, 1013.1, 966.3, 0.0, 0.0, S, 3.3, 3.6, 0.00, 1.20, 1.20, 5.40, 5.40
1566, 23.12.2018 7:33:03,10, 19.9,45, 3.6,98, 1013.3, 966.5, 0.0, 0.0, S, 3.3, 3.6, 0.00, 1.20, 1.20, 5.40, 5.40
1567, 23.12.2018 7:43:03,10, 19.9,45, 3.6,98, 1013.6, 966.8, 0.0, 0.0, S, 3.3, 3.6, 0.00, 1.20, 1.20, 5.40, 5.40
1568, 23.12.2018 7:53:03,10, 19.9,45, 3.6,98, 1013.6, 966.8, 0.0, 0.0, S, 3.3, 3.6, 0.00, 1.20, 1.20, 5.40, 5.40
1569, 23.12.2018 8:03:03,10, 19.9,45, 3.6,98, 1013.8, 967.0, 0.0, 0.7, W, 3.3, 3.6, 0.00, 1.20, 1.20, 5.40, 5.40
1570, 23.12.2018 8:13:03,10, 19.9,45, 3.8,99, 1013.8, 967.0, 0.0, 0.0, NW, 3.7, 3.8, 0.00, 1.20, 1.20, 5.40, 5.40
1571, 23.12.2018 8:23:03,10, 19.9,45, 4.0,99, 1014.0, 967.2, 0.3, 1.0, SW, 3.9, 4.0, 0.00, 1.20, 1.20, 5.40, 5.40
1572, 23.12.2018 8:33:03,10, 19.9,45, 4.3,99, 1014.1, 967.3, 0.3, 1.4, SW, 4.2, 4.3, 0.00, 1.20, 1.20, 5.40, 5.40
1573, 23.12.2018 8:43:03,10, 19.9,45, 4.5,99, 1014.0, 967.2, 0.0, 1.0, W, 4.4, 4.5, 0.00, 1.20, 1.20, 5.40, 5.40
1574, 23.12.2018 8:53:03,10, 19.9,45, 4.6,99, 1014.1, 967.3, 0.7, 1.7, NW, 4.5, 4.6, 0.00, 1.20, 1.20, 5.40, 5.40
1575, 23.12.2018 9:03:03,10, 19.9,45, 4.7,99, 1014.3, 967.5, 1.7, 3.1, NW, 4.6, 4.7, 0.00, 1.20, 1.20, 5.40, 5.40
1576, 23.12.2018 9:13:03,10, 19.8,45, 4.9,99, 1014.4, 967.6, 1.4, 2.7, W, 4.8, 4.9, 0.00, 1.20, 1.20, 5.40, 5.40
1577, 23.12.2018 9:23:03,10, 19.8,44, 5.1,99, 1014.5, 967.7, 2.7, 4.4, W, 5.0, 2.0, 0.00, 1.20, 1.20, 5.40, 5.40
1578, 23.12.2018 9:33:03,10, 19.8,45, 5.2,98, 1014.6, 967.8, 1.4, 4.1, NW, 4.9, 5.2, 0.00, 1.20, 1.20, 5.40, 5.40
1579, 23.12.2018 9:43:03,10, 19.8,45, 5.3,97, 1014.8, 968.0, 1.4, 2.7, W, 4.9, 5.3, 0.30, 1.50, 1.50, 5.70, 5.70
1580, 23.12.2018 9:53:03,10, 19.8,45, 5.4,95, 1014.9, 968.1, 2.4, 3.4, NW, 4.7, 3.0, 0.30, 1.50, 1.50, 5.70, 5.70
1581, 23.12.2018 10:03:03,10, 19.8,45, 5.5,94, 1014.8, 968.0, 1.4, 2.7, W, 4.6, 5.5, 0.00, 1.50, 1.50, 5.70, 5.70
1582, 23.12.2018 10:13:03,10, 19.8,46, 5.5,92, 1014.9, 968.1, 1.0, 2.0, W, 4.3, 5.5, 0.00, 1.50, 1.50, 5.70, 5.70
1583, 23.12.2018 10:23:03,10, 19.8,46, 5.5,92, 1015.0, 968.2, 0.7, 1.7, N, 4.3, 5.5, 0.00, 1.50, 1.50, 5.70, 5.70
1584, 23.12.2018 10:33:03,10, 19.8,46, 5.5,92, 1015.1, 968.3, 1.7, 3.4, N, 4.3, 5.5, 0.00, 1.50, 1.50, 5.70, 5.70
1585, 23.12.2018 10:43:03,10, 19.8,46, 5.3,92, 1015.2, 968.4, 1.0, 1.4, NE, 4.1, 5.3, 0.00, 1.50, 1.50, 5.70, 5.70
1586, 23.12.2018 10:53:03,10, 19.9,46, 5.1,92, 1015.3, 968.5, 0.0, 1.0, NE, 3.9, 5.1, 0.00, 1.50, 1.50, 5.70, 5.70
1587, 23.12.2018 11:03:03,10, 19.9,46, 5.1,92, 1015.4, 968.6, 0.0, 0.0, NE, 3.9, 5.1, 0.00, 1.50, 1.50, 5.70, 5.70
1588, 23.12.2018 11:13:03,10, 19.9,46, 5.0,92, 1015.4, 968.6, 0.0, 0.0, NE, 3.8, 5.0, 0.00, 1.50, 1.50, 5.70, 5.70
1589, 23.12.2018 11:23:03,10, 19.9,47, 5.0,92, 1015.3, 968.5, 0.0, 0.0, NE, 3.8, 5.0, 0.00, 1.50, 1.50, 5.70, 5.70
1590, 23.12.2018 11:33:03,10, 19.9,47, 5.0,92, 1015.4, 968.6, 0.0, 0.0, NE, 3.8, 5.0, 0.00, 1.50, 1.50, 5.70, 5.70
1591, 23.12.2018 11:43:03,10, 19.9,47, 5.1,93, 1015.4, 968.6, 0.0, 0.0, NE, 4.1, 5.1, 0.00, 1.50, 1.50, 5.70, 5.70
1592, 23.12.2018 11:53:03,10, 19.9,47, 5.4,93, 1015.3, 968.5, 0.0, 0.7, NE, 4.4, 5.4, 0.00, 1.50, 1.50, 5.70, 5.70
1593, 23.12.2018 12:03:03,10, 19.9,47, 5.8,94, 1015.3, 968.5, 0.0, 0.0, NE, 4.9, 5.8, 0.00, 1.50, 1.50, 5.70, 5.70
1594, 23.12.2018 12:13:03,10, 19.9,48, 6.0,94, 1015.1, 968.3, 0.0, 0.0, NE, 5.1, 6.0, 0.00, 1.50, 1.50, 5.70, 5.70
1595, 23.12.2018 12:23:03,10, 19.9,48, 6.1,94, 1015.3, 968.5, 0.0, 0.0, NE, 5.2, 6.1, 0.00, 1.50, 1.50, 5.70, 5.70
1596, 23.12.2018 12:33:03,10, 19.9,48, 6.2,93, 1015.2, 968.4, 0.0, 0.0, NE, 5.2, 6.2, 0.00, 1.50, 1.50, 5.70, 5.70
1597, 23.12.2018 12:43:03,10, 19.9,48, 6.3,93, 1015.1, 968.3, 0.0, 0.0, NE, 5.3, 6.3, 0.00, 1.50, 1.50, 5.70, 5.70
1598, 23.12.2018 12:53:03,10, 19.9,48, 6.2,93, 1014.9, 968.1, 1.0, 1.7, SW, 5.2, 6.2, 0.00, 1.50, 1.50, 5.70, 5.70
1599, 23.12.2018 13:03:03,10, 19.9,48, 6.1,92, 1014.8, 968.0, 1.4, 2.4, SW, 4.9, 6.1, 0.00, 1.50, 1.50, 5.70, 5.70
1600, 23.12.2018 13:13:03,10, 19.9,48, 6.1,92, 1014.8, 968.0, 0.0, 0.0, SW, 4.9, 6.1, 0.00, 1.50, 1.50, 5.70, 5.70
1601, 23.12.2018 13:23:03,10, 19.9,48, 6.1,92, 1014.6, 967.8, 0.0, 0.0, SW, 4.9, 6.1, 0.00, 1.50, 1.50, 5.70, 5.70
1602, 23.12.2018 13:33:03,10, 19.9,48, 6.3,92, 1014.5, 967.7, 0.0, 0.0, SW, 5.1, 6.3, 0.00, 1.50, 1.50, 5.70, 5.70
1603, 23.12.2018 13:43:03,10, 19.9,48, 6.5,91, 1014.4, 967.6, 0.0, 0.0, SW, 5.1, 6.5, 0.00, 1.50, 1.50, 5.70, 5.70
1604, 23.12.2018 13:53:03,10, 19.9,48, 6.5,91, 1014.3, 967.5, 0.7, 1.4, SW, 5.1, 6.5, 0.00, 1.50, 1.50, 5.70, 5.70
1605, 23.12.2018 14:03:03,10, 19.9,48, 6.4,89, 1014.3, 967.5, 0.7, 1.0, W, 4.7, 6.4, 0.00, 1.50, 1.50, 5.70, 5.70
1606, 23.12.2018 14:13:03,10, 19.9,48, 6.2,89, 1014.1, 967.3, 0.3, 1.4, W, 4.5, 6.2, 0.00, 1.50, 1.50, 5.70, 5.70
1607, 23.12.2018 14:23:03,10, 19.9,48, 6.1,89, 1014.1, 967.3, 0.0, 1.0, W, 4.4, 6.1, 0.00, 1.50, 1.50, 5.70, 5.70
1608, 23.12.2018 14:33:03,10, 19.8,48, 6.0,89, 1013.9, 967.1, 1.0, 2.0, ---, 4.3, 6.0, 0.00, 1.50, 1.50, 5.70, 5.70
1609, 23.12.2018 14:43:03,10, 19.8,48, 6.0,89, 1014.0, 967.2, 0.0, 0.0, ---, 4.3, 6.0, 0.00, 1.50, 1.50, 5.70, 5.70
1610, 23.12.2018 14:53:03,10, 19.8,48, 5.9,89, 1013.7, 966.9, 0.0, 0.0, W, 4.2, 5.9, 0.00, 1.50, 1.50, 5.70, 5.70
1611, 23.12.2018 15:03:03,10, 19.8,48, 5.8,89, 1013.7, 966.9, 0.0, 0.0, W, 4.1, 5.8, 0.00, 1.50, 1.50, 5.70, 5.70
1612, 23.12.2018 15:13:03,10, 19.8,48, 5.8,90, 1013.6, 966.8, 0.0, 0.0, W, 4.3, 5.8, 0.00, 1.50, 1.50, 5.70, 5.70
1613, 23.12.2018 15:23:03,10, 19.8,48, 5.6,89, 1013.7, 966.9, 0.0, 0.0, W, 3.9, 5.6, 0.00, 1.50, 1.50, 5.70, 5.70
1614, 23.12.2018 15:33:03,10, 19.8,48, 5.4,90, 1013.6, 966.8, 0.0, 0.0, W, 3.9, 5.4, 0.00, 1.50, 1.50, 5.70, 5.70
1615, 23.12.2018 15:43:03,10, 19.8,49, 5.2,90, 1013.5, 966.7, 0.0, 0.0, W, 3.7, 5.2, 0.00, 1.50, 1.50, 5.70, 5.70
1616, 23.12.2018 15:53:03,10, 19.8,49, 4.9,90, 1013.3, 966.5, 0.0, 0.0, W, 3.4, 4.9, 0.00, 1.50, 1.50, 5.70, 5.70
1617, 23.12.2018 16:03:03,10, 19.8,49, 4.7,90, 1013.2, 966.4, 0.0, 0.0, W, 3.2, 4.7, 0.00, 1.50, 1.50, 5.70, 5.70
1618, 23.12.2018 16:13:03,10, 19.8,49, 4.3,90, 1013.2, 966.4, 0.0, 0.0, W, 2.8, 4.3, 0.00, 1.50, 1.50, 5.70, 5.70
1619, 23.12.2018 16:23:03,10, 19.7,49, 4.0,90, 1013.3, 966.5, 0.0, 0.0, W, 2.5, 4.0, 0.00, 1.50, 1.50, 5.70, 5.70
1620, 23.12.2018 16:33:03,10, 19.7,49, 3.8,90, 1013.2, 966.4, 0.0, 0.0, S, 2.3, 3.8, 0.00, 1.50, 1.50, 5.70, 5.70
1621, 23.12.2018 16:43:03,10, 19.7,49, 3.7,91, 1012.8, 966.0, 0.0, 0.0, S, 2.4, 3.7, 0.00, 1.50, 1.50, 5.70, 5.70
1622, 23.12.2018 16:53:03,10, 19.7,49, 3.6,91, 1012.7, 965.9, 0.0, 0.0, S, 2.3, 3.6, 0.00, 1.50, 1.50, 5.70, 5.70
1623, 23.12.2018 17:03:03,10, 19.6,49, 3.6,91, 1012.7, 965.9, 0.0, 0.0, S, 2.3, 3.6, 0.00, 1.50, 1.50, 5.70, 5.70
1624, 23.12.2018 17:13:03,10, 19.6,49, 3.5,91, 1012.8, 966.0, 0.0, 0.0, S, 2.2, 3.5, 0.00, 1.50, 1.50, 5.70, 5.70
1625, 23.12.2018 17:23:03,10, 19.6,48, 3.5,92, 1012.8, 966.0, 0.0, 0.0, S, 2.3, 3.5, 0.00, 1.50, 1.50, 5.70, 5.70
1626, 23.12.2018 17:33:03,10, 19.6,49, 3.4,92, 1012.7, 965.9, 0.0, 0.0, S, 2.2, 3.4, 0.00, 1.50, 1.50, 5.70, 5.70
1627, 23.12.2018 17:43:03,10, 19.6,49, 3.4,92, 1012.6, 965.8, 0.0, 0.0, S, 2.2, 3.4, 0.00, 1.50, 1.50, 5.70, 5.70
1628, 23.12.2018 17:53:03,10, 19.6,49, 3.4,92, 1012.6, 965.8, 0.0, 0.0, S, 2.2, 3.4, 0.00, 1.50, 1.50, 5.70, 5.70
1629, 23.12.2018 18:03:03,10, 19.6,50, 3.3,92, 1012.4, 965.6, 0.0, 0.0, S, 2.1, 3.3, 0.00, 1.50, 1.50, 5.70, 5.70
1630, 23.12.2018 18:13:03,10, 19.6,50, 3.3,93, 1012.3, 965.5, 0.0, 0.0, S, 2.3, 3.3, 0.00, 1.50, 1.50, 5.70, 5.70
1631, 23.12.2018 18:23:03,10, 19.6,50, 3.3,93, 1012.3, 965.5, 0.0, 0.0, S, 2.3, 3.3, 0.00, 1.50, 1.50, 5.70, 5.70
1632, 23.12.2018 18:33:03,10, 19.6,51, 3.2,93, 1012.1, 965.3, 0.0, 0.0, S, 2.2, 3.2, 0.00, 1.50, 1.50, 5.70, 5.70
1633, 23.12.2018 18:43:03,10, 19.7,51, 3.2,93, 1012.0, 965.2, 0.0, 0.0, S, 2.2, 3.2, 0.00, 1.50, 1.50, 5.70, 5.70
1634, 23.12.2018 18:53:03,10, 19.7,51, 3.1,93, 1011.9, 965.1, 0.0, 0.0, S, 2.1, 3.1, 0.00, 1.50, 1.50, 5.70, 5.70
1635, 23.12.2018 19:03:03,10, 19.7,51, 3.0,93, 1011.9, 965.1, 0.0, 0.0, S, 2.0, 3.0, 0.00, 1.50, 1.50, 5.70, 5.70
1636, 23.12.2018 19:13:03,10, 19.7,51, 3.1,94, 1011.7, 964.9, 0.0, 0.0, S, 2.2, 3.1, 0.00, 1.50, 1.50, 5.70, 5.70
1637, 23.12.2018 19:23:03,10, 19.8,52, 3.1,94, 1011.5, 964.7, 0.0, 0.0, S, 2.2, 3.1, 0.00, 1.50, 1.50, 5.70, 5.70
1638, 23.12.2018 19:33:03,10, 19.8,52, 3.1,94, 1011.3, 964.5, 0.3, 1.4, S, 2.2, 3.1, 0.00, 1.50, 1.50, 5.70, 5.70
1639, 23.12.2018 19:43:03,10, 19.8,52, 3.1,94, 1011.4, 964.6, 0.0, 0.0, S, 2.2, 3.1, 0.00, 1.50, 1.50, 5.70, 5.70
1640, 23.12.2018 19:53:03,10, 19.8,52, 3.2,95, 1011.1, 964.3, 0.0, 0.0, S, 2.5, 3.2, 0.00, 1.50, 1.50, 5.70, 5.70
1641, 23.12.2018 20:03:03,10, 19.9,52, 3.2,95, 1011.0, 964.2, 0.0, 0.0, S, 2.5, 3.2, 0.00, 1.50, 1.50, 5.70, 5.70
1642, 23.12.2018 20:13:03,10, 19.9,52, 3.2,95, 1010.9, 964.1, 0.0, 0.0, S, 2.5, 3.2, 0.30, 1.80, 1.80, 6.00, 6.00
1643, 23.12.2018 20:23:03,10, 19.9,52, 3.2,95, 1010.9, 964.1, 0.0, 0.0, S, 2.5, 3.2, 0.30, 1.80, 1.80, 6.00, 6.00
1644, 23.12.2018 20:33:03,10, 19.9,52, 3.2,95, 1010.7, 963.9, 0.0, 0.0, S, 2.5, 3.2, 0.30, 1.80, 1.80, 6.00, 6.00
1645, 23.12.2018 20:43:03,10, 20.0,52, 3.1,95, 1010.5, 963.7, 0.0, 0.0, S, 2.4, 3.1, 0.30, 1.80, 1.80, 6.00, 6.00
1646, 23.12.2018 20:53:03,10, 20.0,52, 3.1,96, 1010.4, 963.6, 0.0, 0.7, S, 2.5, 3.1, 0.30, 1.80, 1.80, 6.00, 6.00
1647, 23.12.2018 21:03:03,10, 20.0,52, 3.1,96, 1010.2, 963.4, 0.0, 0.0, S, 2.5, 3.1, 0.00, 1.80, 1.80, 6.00, 6.00
1648, 23.12.2018 21:13:03,10, 20.0,52, 3.1,96, 1010.3, 963.5, 0.0, 0.0, S, 2.5, 3.1, 0.00, 1.80, 1.80, 6.00, 6.00
1649, 23.12.2018 21:23:03,10, 20.0,52, 3.1,96, 1010.1, 963.3, 0.0, 0.0, S, 2.5, 3.1, 0.00, 1.80, 1.80, 6.00, 6.00
1650, 23.12.2018 21:33:03,10, 20.0,52, 3.1,96, 1009.9, 963.1, 0.0, 0.0, S, 2.5, 3.1, 0.30, 2.10, 2.10, 6.30, 6.30
1651, 23.12.2018 21:43:03,10, 20.1,52, 3.2,96, 1009.9, 963.1, 0.0, 0.0, S, 2.6, 3.2, 0.30, 2.10, 2.10, 6.30, 6.30
1652, 23.12.2018 21:53:03,10, 20.1,51, 3.2,97, 1009.8, 963.0, 0.0, 0.0, S, 2.8, 3.2, 0.30, 2.10, 2.10, 6.30, 6.30
1653, 23.12.2018 22:03:03,10, 20.1,51, 3.2,97, 1009.7, 962.9, 0.0, 0.0, S, 2.8, 3.2, 0.00, 2.10, 2.10, 6.30, 6.30
1654, 23.12.2018 22:13:03,10, 20.1,51, 3.2,97, 1009.4, 962.6, 0.0, 0.0, S, 2.8, 3.2, 0.00, 2.10, 2.10, 6.30, 6.30
1655, 23.12.2018 22:23:03,10, 20.1,51, 3.2,97, 1009.4, 962.6, 0.0, 0.0, S, 2.8, 3.2, 0.30, 2.40, 2.40, 6.60, 6.60
1656, 23.12.2018 22:33:03,10, 20.1,51, 3.2,97, 1009.3, 962.5, 0.0, 0.0, S, 2.8, 3.2, 0.30, 2.40, 2.40, 6.60, 6.60
1657, 23.12.2018 22:43:03,10, 20.1,51, 3.2,97, 1009.0, 962.2, 0.0, 0.0, S, 2.8, 3.2, 0.30, 2.40, 2.40, 6.60, 6.60
1658, 23.12.2018 22:53:03,10, 20.1,51, 3.2,97, 1008.7, 961.9, 0.0, 0.0, S, 2.8, 3.2, 0.30, 2.40, 2.40, 6.60, 6.60
1659, 23.12.2018 23:03:03,10, 20.1,51, 3.2,98, 1008.4, 961.6, 0.0, 0.0, S, 2.9, 3.2, 0.00, 2.40, 2.40, 6.60, 6.60
1660, 23.12.2018 23:13:03,10, 20.1,51, 3.2,98, 1008.5, 961.7, 0.0, 0.0, S, 2.9, 3.2, 0.00, 2.40, 2.40, 6.60, 6.60
1661, 23.12.2018 23:23:03,10, 20.1,51, 3.2,98, 1008.0, 961.2, 0.0, 0.0, S, 2.9, 3.2, 0.30, 2.70, 2.70, 6.90, 6.90
1662, 23.12.2018 23:33:03,10, 20.1,51, 3.2,98, 1007.8, 961.0, 0.0, 0.0, S, 2.9, 3.2, 0.30, 2.70, 2.70, 6.90, 6.90
1663, 23.12.2018 23:43:03,10, 20.1,51, 3.2,98, 1007.4, 960.6, 0.0, 0.0, S, 2.9, 3.2, 0.30, 2.70, 2.70, 6.90, 6.90
